"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
22151.1699191683,14447.4058741548,16245.5777858831,11311.6843517671,17999.0638373133,18550.098462942,11160.5424782501,19757.4229886391,10860.6716276757,15020.0510086009
22080.7586413039,14356.1437250988,16179.0956657095,11297.109716402,17972.338677257,18413.1598162509,11143.349872415,19812.8258350707,10813.3305190731,14920.1590423423
22019.1954682284,14274.1718056718,16112.0387568911,11285.1475452907,17951.8175853902,18296.8267578875,11134.2881383866,19884.0375216582,10772.2567222789,14818.5557007825
21955.9624335195,14191.2051969242,16057.3382196111,11281.0545219819,17925.5941673497,18180.2406043989,11123.220839801,19964.6598739608,10742.6197253509,14714.015142607
21912.5976687221,14107.4824291241,16014.2962979123,11282.0805688334,17890.924790858,18074.7923581408,11116.2123145538,20058.9093552872,10725.7167232349,14613.0310817713
21869.2071537332,14052.0967330299,15984.2407000622,11298.7762569644,17866.0481100939,17994.0235111224,11116.3317740186,20173.6317023088,10709.6377457294,14518.0070083805
21864.3562426265,14007.2587400535,15964.3793219359,11318.016113625,17837.3820575649,17917.658298941,11120.5162514489,20269.0837214698,10705.5483587086,14434.4616750589
21840.8360022695,13906.7346576819,15956.9303774026,11383.6641007519,17779.0928489365,17822.8217975043,11137.8137018318,20456.8826708929,10706.7444347491,14282.3098010925
21802.3065517018,13858.9964764626,15956.8052083935,11413.1245592322,17748.8418758155,17786.5187053703,11148.7353824709,20555.119154921,10713.9809298595,14210.2710973645
21773.8537315589,13814.555987382,15959.9009629392,11452.1521742983,17720.0713512305,17754.0633269446,11161.8021299171,20657.3338169232,10724.9257091424,14144.0842280001
32974.0618127675,27817.0210750293,36912.1884117572,33080.7434295201,28988.7854195087,37020.2180582809,22656.5862781712,41851.791806554,28108.3447583672,31272.853039891
