"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
15446.2247061718,11860.8579399509,13833.7410883533,10747.796926814,18003.0952739258,16161.9776484738,14135.5177586465,18739.6793909203,21266.2917767711,16932.7591812058
15404.7995808308,11840.6591292202,13801.3760654456,10708.9686427928,17977.0006316016,16191.5804334131,14106.7840347176,18672.4413616484,21264.4813611374,16900.9093457056
15379.6870899332,11818.7249097515,13774.2653414506,10672.4293154888,17953.721611097,16233.9532656123,14082.2740181394,18617.5354249793,21256.5562047219,16866.4811252782
15364.1639860484,11813.3576112401,13750.5565796513,10644.3249669529,17940.5790060282,16271.3865205754,14061.6777947918,18556.1171019685,21279.3256897768,16841.8424622051
15345.4310942193,11812.2772802631,13704.9569625546,10617.4643130886,17935.5458349214,16307.016181894,14040.7241381239,18503.3921826073,21316.8585671732,16842.3925759084
15319.4295575911,11819.7672705343,13659.9581095359,10586.0938240715,17942.4576379504,16334.7346163679,14021.6094776914,18506.5384852051,21367.8122506035,16842.3367051316
15298.4478513058,11832.2168024553,13612.0141655384,10556.0934015403,17951.1768487186,16355.5078287948,14013.337261273,18524.1160352714,21420.2550114509,16852.22174655
15261.6335467482,11868.4661491405,13534.7121466931,10503.820579574,17990.0774922812,16428.961708564,14012.6036041564,18567.2969591296,21527.8063829318,16900.8983656143
15245.5589569687,11888.2653063383,13497.133015293,10481.4151448759,18007.1538220942,16468.3178570229,14018.487568326,18600.0933506961,21576.922622786,16925.2918985756
15235.760640193,11911.2051753031,13461.8870770267,10461.2138434355,18024.8760596944,16509.710829941,14028.7921655917,18635.8238384705,21623.3476191424,16945.9456132968
35812.7600807073,29143.7913476054,27160.2877761239,22553.5517352534,32977.2458159716,35807.5229073415,26166.1632676675,37903.7255487653,31109.007189312,30691.4720234891
