"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
21718.1373980801,13880.8609856994,20453.4343619472,20302.5193159258,13055.9041045315,17351.3265810099,18656.7515532314,12709.103647444,9936.60169246707,16215.2583574706
21650.4578156889,13901.0893466882,20448.1744076256,20304.5872064733,13061.3510168349,17306.3918106698,18502.0804393457,12649.5301463596,9883.64425288131,16197.5674144559
21590.8690536073,13936.0631982608,20429.3308350827,20323.8784946748,13058.3124322824,17259.0138852375,18342.539583652,12596.5994838493,9835.53238397578,16190.8560447365
21554.2585997936,13990.5493682002,20414.6321675212,20325.5305580085,13062.3202958759,17228.6514692991,18200.3327293343,12543.9298810271,9793.73552373111,16190.8399246198
21511.7681568192,14052.0181596003,20411.1263040459,20341.9137153779,13075.1985929624,17182.9325518741,18038.4957372383,12496.5385818989,9752.90091192537,16225.4775769456
21484.2513923401,14129.4178658722,20416.6089086918,20357.9635424042,13081.7873322399,17125.8255948259,17898.6514812926,12461.7868657231,9718.55753658943,16268.1815093852
21469.1814500802,14219.4667301751,20428.9301794601,20358.3544199728,13103.5681445366,17068.1417543631,17772.7434288163,12435.7179830295,9690.39305521026,16326.0971381218
21459.4292002504,14417.6248488681,20486.0473669603,20403.6294533852,13176.966365948,16996.6894517525,17543.967814927,12387.3575618557,9654.44938981237,16398.4843363066
21442.9130458421,14525.6405362387,20520.6391329627,20434.8296022965,13206.1754098073,16964.4569944172,17447.1319652674,12364.199894695,9644.29737624695,16443.3943729814
21436.5824403331,14637.6921551142,20557.2973599952,20484.8895309211,13246.9523576531,16933.2994442856,17366.6338649065,12342.9004272785,9636.76467499855,16489.8342308429
36075.7352942712,40353.7682862768,37731.8435497745,35642.1481796875,30336.0138532968,30145.4600580918,36631.7038841619,26896.2725597197,21677.6179621932,34019.0206822613
