"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
15330.9110635939,14956.3592704774,10257.1373093051,12818.0655897902,13111.3923420702,16232.4064357741,19039.732727398,16505.5400826805,17119.7709610674,16559.9829693227
15292.2408691956,14990.9254164739,10242.0288764253,12825.7851532505,13097.5559701682,16220.4671673499,19032.1901122518,16496.1526528422,17108.752983789,16476.6536330412
15264.6392942125,15021.7119743457,10230.5940870078,12838.8895507406,13088.0774557585,16213.3083712069,19029.2377675466,16486.1646681542,17099.6261256948,16385.1474941752
15230.2429687588,15048.7866336193,10223.4230729371,12859.5008510833,13085.7696814998,16217.6586064866,19046.4075853859,16478.2425427899,17092.6861532768,16301.4300999616
15191.3568165648,15079.9976111064,10216.6015902463,12869.7401078342,13075.371163847,16213.2910820722,19055.551401262,16476.804066622,17090.6082551973,16239.6491510686
15149.3366273795,15128.6876944327,10213.0885733248,12870.6984770143,13063.3860084792,16223.7084843294,19069.4752903229,16475.3434608306,17077.5669370388,16176.7429199541
15106.1114387793,15175.8041846484,10215.5065228843,12880.897011766,13042.8901700695,16228.0867928504,19089.0952297887,16480.8825546196,17079.2719663959,16116.844664713
15014.732800668,15303.564644878,10240.5803576644,12902.7184929069,13015.0673323574,16263.6078553097,19122.0185958567,16501.555088201,17077.4780653788,16018.6718545806
14979.0070567299,15355.7614335279,10249.1481172286,12909.7178097372,13007.3663077052,16283.6577424154,19139.3103920335,16519.8623939347,17091.1988227546,15984.0953712501
14946.0611380841,15417.1445013171,10263.9876577168,12926.6308497622,13001.9865125845,16304.4566359265,19158.4441019199,16541.2642080404,17108.1189453897,15954.1268777505
26898.8965230233,34406.0971359557,26389.2818468754,31503.2319518715,25735.1237252466,30038.7958063138,33545.056442148,30976.7744810841,36601.8597463326,32244.3429322632
