"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
14545.5919909248,14149.5465707523,22895.5235965969,16392.2389670879,21059.6785850151,19584.9397552853,16205.384189253,21106.0091396597,12887.6572302243,16921.672201666
14530.0494212199,14068.9649174517,22871.2469434628,16371.4297133031,21024.6703972874,19601.2926207554,16237.7279106915,21162.1988167983,12848.9531457227,16924.4979585605
14519.9077811898,13993.7327718188,22866.7260410222,16355.1672579131,20994.5419117013,19626.3725059502,16279.3546002995,21212.4621475929,12817.970899546,16932.3342506851
14516.3009157565,13929.6876602455,22875.9535142818,16352.3109938147,20967.0244144675,19640.9803151207,16310.1085041109,21261.2466596433,12790.7304608425,16958.3250813325
14506.7561602448,13872.1819970925,22900.9557280167,16356.768216077,20945.2208150557,19671.2151886421,16336.9881779667,21284.7553478189,12767.3040765279,16983.9333812881
14502.6750433193,13816.9098992246,22947.2091434844,16370.9356443638,20917.8232893757,19696.0956864256,16374.3497968041,21314.0737263353,12745.934758935,17020.2556737639
14509.6850799581,13771.6983577595,23007.8895287389,16387.2148778097,20889.5076828325,19756.5875042942,16416.1912170719,21345.9507522593,12730.392289718,17043.5943224444
14512.7023930478,13688.1312587203,23147.1176941442,16416.5487311789,20817.3910730416,19895.9928319894,16450.1081856278,21447.4049292221,12713.8236207607,17098.93969432
14516.6982862038,13648.4581295262,23224.3388854647,16434.2224108114,20788.850679836,19967.5282680093,16470.9674573874,21497.3380928906,12711.4954148052,17130.2820735106
14524.8110133843,13610.3207299176,23303.4614635671,16453.3536863599,20766.0524584846,20040.0128295571,16494.5489745008,21547.2689073956,12711.4500961812,17166.0524953786
34350.9021362016,26046.6982440748,44673.8241500264,32246.6181646317,41320.6400002528,35653.8202943949,30977.5722307294,39461.9004611816,29112.5632282695,37686.7786671754
