"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
19816.2244554331,17235.3209010933,15574.4130778142,17222.8847782024,16697.1939475466,15764.9551781546,11021.3338449259,27798.9360073855,19988.8484602314,13639.5925680035
19732.1993928858,17224.5560143936,15545.4288558622,17209.7121907139,16730.5851016967,15773.9777351688,10994.8243907943,27784.1709137852,19939.9375111152,13616.8975785566
19650.9743464789,17211.4325105603,15520.1358061713,17196.692455168,16751.8571011973,15782.4728218927,10972.1894553334,27763.2077964745,19908.8959205145,13594.2574401659
19580.2342972338,17211.1315812988,15493.4782376762,17201.6480313348,16795.1965212434,15802.0647858085,10952.5263654451,27757.403709541,19873.4201969507,13573.7681993561
19522.7730006029,17202.9510836148,15466.5942789936,17201.5209406047,16825.2692832461,15821.3165251829,10925.5404066613,27740.9414120001,19845.5877717081,13555.2445992599
19480.0572426679,17204.82105376,15441.4163557664,17211.2474506501,16868.7096865528,15852.8899099961,10902.4876295794,27740.7469296684,19803.5641564728,13544.737576594
19434.8581651287,17212.4970352204,15423.1880779516,17225.5772312565,16915.3965487471,15880.6537656885,10879.342791423,27740.3229131466,19780.130602439,13537.4134210754
19405.247015965,17225.3057632329,15386.6777776423,17245.3121773336,17011.9944878614,15944.4579811831,10825.7993475579,27693.1801637276,19748.0494965307,13545.7528705362
19391.3271010901,17244.3651251172,15369.1192856815,17253.2659855862,17058.9453087451,15972.1781603937,10800.8300079427,27669.3608298386,19737.1975824044,13558.0119029216
19378.0453416764,17272.4087232227,15349.9822863927,17264.8663174069,17127.598438402,16003.8693564211,10778.6403842788,27643.7064344856,19728.4419878188,13573.5558211288
34805.903233511,37888.2258761301,25435.8150677316,36485.2700147222,37270.6868967899,36956.8178961409,21460.5860328011,45460.6929209559,34308.4355862553,31025.574189277
