"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13541.7517680883,14923.8913933599,20176.4628273105,17080.8926174198,22061.1432023565,16201.1799768304,14659.4403248846,12358.5521019899,10705.1119828457,14959.5262063161
13430.2471754005,14805.3668020239,20042.8745895594,17017.4037734481,22012.3482410166,16190.3654004135,14562.2465436098,12285.9378652378,10712.2419110946,14887.1483627626
13326.899154615,14706.3250145117,19913.5438788235,16960.4241150995,21965.9774758304,16185.8836747872,14472.6426632176,12225.3166892989,10725.3426863658,14818.0984494677
13240.2743558735,14616.7793140186,19787.4718941376,16908.2243650951,21924.7937041546,16176.1070546791,14386.4302357194,12177.7460137082,10739.8764769745,14761.9803061874
13160.9753388607,14530.4297830422,19671.8117832217,16860.4718005916,21888.5418757419,16164.8345396428,14311.0668184675,12130.0133118591,10759.0983209954,14715.0279198496
13082.6410913724,14456.769882741,19558.871854314,16822.119772558,21853.6735881715,16162.1977792824,14238.9763963266,12090.8533351136,10783.3664444328,14673.967436322
13008.8342590922,14387.3427028449,19467.8219970522,16778.1433401488,21836.0756707792,16166.760966118,14169.356031354,12060.4773326153,10816.399681836,14644.5117441544
12870.2183777618,14240.4700743253,19305.9607226583,16681.3265053912,21773.1130485073,16205.8686073029,14047.2804826738,12001.24293356,10907.3644736897,14564.2498540344
12806.9387645665,14172.6332030653,19234.1421030444,16639.8454368972,21742.3374381441,16238.5626883972,13989.4626733805,11983.2424004252,10962.9280443588,14540.9441028428
12745.7844149019,14111.6462933109,19168.985066678,16603.934270145,21715.3060483141,16273.1537490758,13934.3496592133,11972.3296344643,11021.6629596241,14515.1383786039
26087.7578748539,28227.5894491512,34524.5783345384,31574.6141956501,36895.1186249774,31545.6206175087,26097.6154263717,29524.1499944972,26918.3442615034,30970.204463361
