"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
15932.8133374274,15356.8297494611,17332.2234642389,16754.6583750692,13784.5176957656,13008.6995332571,15918.0067859184,20809.1285568858,19060.461820587,16618.5277212832
15835.9265028946,15374.8818640948,17285.4051594965,16726.0396120088,13736.6781304267,12947.1554606647,15896.2157408283,20831.8038702815,19013.8233941058,16564.7498988327
15739.8528350766,15389.2974389532,17252.4815533246,16688.8361527936,13692.2713123387,12882.6473998577,15884.9578439802,20855.5660041607,18983.6044828994,16519.304741066
15649.0506241595,15405.5315037738,17230.7968241638,16653.5207218252,13649.045027089,12820.0514010973,15883.9597693812,20882.947466242,18963.5189299985,16464.901506448
15568.2621406531,15422.2475625456,17217.8402681754,16617.4480080443,13602.4257269095,12759.9297073118,15873.5984166765,20912.1012870751,18956.9060953332,16400.0178244384
15487.8011584764,15429.7205640569,17204.2170588348,16582.1899938114,13564.1631885402,12699.2040488827,15859.2963760017,20935.868519684,18967.9214033941,16336.4654608016
15415.3025240156,15427.7207510263,17191.3927321108,16539.1253752166,13519.3175187284,12639.8981439941,15852.6781590487,20986.8171431828,18983.0093994599,16281.6034556125
15282.3234451531,15449.8542620255,17148.3130774186,16452.8670468187,13452.9977043688,12550.6885906153,15860.255413382,21080.7318514446,19025.4889009707,16186.5580657303
15216.856944584,15465.4101777147,17130.8190477124,16413.8029442363,13428.5098049509,12511.884663635,15864.2111727055,21140.1558707724,19065.7503773542,16143.7595848274
15153.5319063302,15483.3271000506,17115.4363841855,16376.6710082091,13408.1091365107,12476.6031467292,15878.4088138799,21179.3619661027,19107.9128727073,16103.269969584
27017.6021717205,38222.2178022214,33903.3660610901,26798.6439838237,30279.9280787767,26917.1598581354,34841.0871393676,45273.6749001317,35396.3932913732,27936.8751013782
