"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13030.8928456082,17944.7073490147,19653.6118257449,12646.8818333478,17575.7702632889,13615.2613115877,19506.0836055172,23750.6308397718,16782.228497961,12887.7468706089
13015.2603720847,17897.1280318118,19570.5570541095,12580.4487168769,17530.7993377703,13551.7937092351,19534.2533954092,23698.4011410674,16673.6108723678,12837.9885025286
13008.062110575,17844.430089117,19480.9111009513,12516.1539868899,17489.0652719917,13484.5998159205,19561.114099566,23641.4774023129,16566.6128268727,12790.421759419
12994.6365779028,17784.0901551669,19407.9356979455,12457.5605116271,17455.8851935854,13419.0582408269,19588.9841397017,23575.4566688406,16471.9094597473,12744.8166846084
12986.2137467895,17719.4750381277,19336.7341563743,12405.9777623975,17420.4162596243,13362.2607463316,19619.6757493763,23491.6568557605,16389.8165092623,12691.9286065009
12983.3548781768,17656.0931826909,19282.4915945134,12361.4528521961,17400.4370601504,13321.8968470334,19667.6705652438,23414.1843833281,16317.3023516862,12639.2521312579
12978.4313578886,17599.1845345312,19228.3721190123,12323.1137694502,17377.7831489941,13285.0807510672,19683.6490489863,23334.7095756788,16247.2375392838,12583.1692317141
12963.6233632253,17504.3112824135,19164.4108886348,12256.6437416806,17351.2977421476,13224.9040005462,19732.4889200411,23182.4837866717,16126.0278198302,12482.6789223465
12962.6421638369,17463.338820315,19131.9443689442,12227.1171407286,17344.0996687759,13192.3326581084,19767.9945407097,23110.12055873,16074.1976328101,12436.5630692338
12955.4174908039,17426.1451941454,19101.1197792027,12199.5695839058,17345.9548531345,13148.1035790326,19806.0782969904,23033.5567045928,16023.7110067605,12391.2703601334
23825.8348052603,29251.8160201323,34875.5141649345,26164.2656350941,32942.993946361,22680.5962775672,43767.8119108096,29744.7606118534,34069.0323979214,23032.0704950823
