"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
12794.9968727474,12334.548646002,20669.0558041215,20089.7752061371,23964.743760045,11189.4164995374,18957.5656446889,17652.2669585451,14835.4081224719,25051.9193522914
12773.8634094744,12335.9860657176,20611.8915298478,20032.0784052552,23938.4425430868,11174.1529023506,18915.2367471655,17643.8066506412,14840.4855015806,25054.0571832793
12751.130492797,12342.0525859003,20550.9996894414,19979.9562317886,23934.6892732902,11161.0304857628,18867.8236651903,17642.3871287615,14849.6391143688,25062.3801947654
12735.1028880117,12338.5324075333,20508.0541102959,19939.531899765,23936.7245529533,11151.8629109837,18823.3149456468,17636.3865196197,14859.8751223874,25066.4551160596
12738.5645293002,12342.7087957923,20465.7222246103,19910.0352364225,23942.9619361331,11151.8383746139,18772.7523613195,17636.282100738,14891.2095299546,25077.2627433078
12742.2663222044,12365.8608096758,20431.8378190922,19885.9853002542,23955.6064811979,11165.3156962743,18741.7418943809,17634.754757017,14921.1661934421,25103.179101511
12754.4921047901,12394.494791063,20400.6454064522,19864.8506204025,23973.5618387649,11194.0584545156,18713.6279408016,17627.7349091829,14965.6842722203,25134.4701313242
12793.3330958513,12467.8458383099,20349.5453345044,19814.6998465083,24020.304894389,11262.8725854108,18673.9870385265,17650.0348396393,15048.4644752101,25192.083874103
12821.1229610586,12513.3125272015,20331.7694098999,19813.4671952533,24053.6956963947,11308.6334775613,18656.1606984735,17669.6677399965,15101.84438996,25228.0753496309
12852.2002729773,12559.7909024729,20322.9251578905,19802.5913913445,24088.7377055758,11355.1390248284,18638.780297336,17690.3968247059,15159.0332491626,25267.7687658198
32785.6356014388,29421.5739405953,30365.4292096593,35670.7516184552,35832.4476204277,28164.0861454406,33251.2590228586,36376.3075360686,40031.1503876103,43705.0597133125
