"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
14567.3612414575,16593.3377627048,11224.1102694643,16922.6749282611,12400.3285591481,16859.2995339109,11107.0626331379,18346.8023587063,17955.4151383354,17230.9848581498
14519.6152980759,16621.030795067,11226.5957226638,16945.9953221309,12405.7287828032,16821.1958739579,11056.048068045,18280.3692406027,17952.9930617107,17221.4207674395
14461.6155221638,16645.4601642337,11232.7244634611,16981.5021448423,12422.1909959028,16792.0307088075,11003.3251899216,18225.0530140516,17957.483577288,17213.2828227728
14403.3328154692,16675.529437153,11249.5322623057,17030.2271115384,12441.3434963558,16769.9657056315,10954.5386012255,18180.227694656,17954.1442392965,17198.1525431005
14350.4859109261,16716.0508346643,11256.3522640315,17068.8796340366,12466.3676298758,16753.3113252278,10912.9705405901,18142.3349326387,17964.4986179944,17185.0276773059
14301.0422980523,16753.3881474992,11260.5034287457,17115.6886730235,12494.0278638558,16739.5763624959,10876.7253962748,18111.8608330624,17963.9633556498,17162.060779856
14254.2995381779,16800.2214138012,11277.648674871,17163.6818096098,12531.2429193355,16729.7780728514,10857.1030689819,18089.6259148387,17970.5603694884,17145.5765877548
14178.0026108416,16897.2873455317,11320.9032871226,17258.9904104123,12604.1120854588,16719.1016689318,10838.4999810897,18070.153349366,17977.3519014131,17140.3574797945
14145.3750301812,16950.6798319997,11349.8893105347,17314.9079456057,12642.089790058,16730.2990079387,10834.8005390322,18068.9070598504,17993.8433024002,17140.6349381867
14115.333563794,17004.8196859132,11380.2246940089,17371.9281656489,12683.7415010291,16743.8305145841,10833.6393547921,18071.4324633523,18014.2439612375,17142.9460621634
29973.8583491507,33378.1883083644,26326.0492659974,36244.2342813813,31463.615373103,26803.5707014658,28827.1385071312,34318.6454272534,37311.2866492873,34512.698189359
