"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
18292.1021389581,25470.9203715684,16331.8134030342,13122.0394384507,20791.0907303942,9840.5280223491,9973.46712368241,32439.8518516788,12787.3653938208,15834.1761368393
18263.9247604802,25459.736032297,16267.921773953,13087.48300379,20685.6634249631,9796.493097403,9975.19394834348,32314.0859119463,12764.6034585452,15765.3876449398
18242.8552104759,25460.2988420953,16196.7078582957,13064.0532206825,20586.3649714401,9748.37522187963,9981.05570385796,32193.5478187108,12748.1525513907,15703.9209259681
18226.7390839174,25462.5652922911,16128.0823131327,13038.8163272189,20489.6952010065,9704.86996324571,9990.74706161889,32070.250715855,12730.7869788713,15654.7564956633
18209.7659399512,25465.3478444436,16059.0978423634,13012.4507897258,20393.0788258209,9667.27065070326,10006.1732044129,31967.0533654518,12721.7579139963,15612.901926402
18199.9054229389,25461.1846629099,15985.2588423508,12987.7286697067,20316.5594869477,9632.64172438111,10029.6865281732,31858.7748400565,12719.8966874362,15569.9525234707
18188.1234749929,25469.4291488022,15927.4066097568,12965.3396144855,20249.0736480871,9602.43935816674,10063.4574981034,31740.5225729346,12727.094623732,15529.5646285643
18169.5150609117,25469.7460264767,15823.4659200176,12931.514747588,20144.2969146378,9544.01429996969,10140.8708120845,31521.2295876005,12741.748589576,15460.6617418227
18168.0554621759,25473.493550697,15773.7509840509,12914.2914858192,20118.2656635409,9514.43101743576,10178.9562500777,31429.4117191584,12748.6286624591,15434.6099450631
18169.298307078,25477.9211649462,15728.1331581413,12902.3279246849,20094.8048246535,9487.11099772399,10222.8236624332,31341.2889095805,12758.2112408996,15411.5679318008
31787.0908779277,40958.39860946,28860.9995849465,26945.8558958399,35362.2678650817,21006.7070603138,26865.7557471847,38184.8526616657,26134.8215159826,30124.5284255416
