"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
17329.870611632,18574.5719785106,12140.0339358853,13496.1502305022,19241.6151059913,17407.2154773854,11868.8044575383,18558.9421256048,15265.468922945,23050.6922705503
17374.5435491702,18534.456723778,12029.6769424499,13435.0933015584,19188.3603287983,17325.8775932659,11816.6947023125,18523.7970929214,15160.5343238083,23003.0674009209
17414.5756839218,18495.0899987332,11922.0120579898,13375.8281560327,19134.9358396629,17255.1850458228,11774.3439676368,18503.663711924,15048.9726240012,22968.001686671
17446.0075507973,18471.9707345912,11818.8542819992,13322.2437357235,19088.1637765737,17182.402738993,11740.2531701829,18491.37208737,14949.6086806514,22921.0400537127
17491.1486527306,18443.2364500697,11732.6701904405,13274.3550000837,19052.4293209038,17119.0525718163,11719.1511297842,18476.7303116887,14853.6874226537,22893.0632757779
17543.4562659172,18420.3121878321,11645.4295702667,13236.7869944358,19022.8417683681,17056.9223298212,11706.681586763,18451.5129014573,14769.9063116558,22859.9607832302
17610.6957564436,18407.1885972521,11568.2662875722,13206.0149422715,18992.5712845477,16982.5236561789,11697.3420456014,18432.3717191014,14689.3761836901,22836.3476452185
17766.8766866762,18371.8751875754,11419.638752743,13164.4370227391,18948.797075857,16849.6210275091,11679.4115723387,18411.6247614742,14554.6538332953,22798.7067550317
17868.8396496652,18374.9760885428,11352.9631608658,13152.4419033844,18937.9041511911,16799.8219515973,11676.3069204834,18409.1447176208,14496.4311928133,22779.5974728488
17970.1228308472,18374.8082484744,11295.0091587852,13144.4472883885,18930.096642009,16755.9852016566,11679.5601469979,18396.4110243268,14440.0259322803,22759.5714021362
43684.1219328773,36639.2174966495,23159.1282502805,29866.7580381051,33430.3326272176,31111.2418649658,28234.8886212605,33226.7994320027,27623.2901249783,36880.2970944076
