"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
23144.6797428689,11245.7301499298,12760.5715091541,15790.1445599552,17265.8454903388,11568.0517668011,18710.4521299755,15623.9937573263,15083.3770838981,13243.2471175555
23078.0054536613,11237.368574324,12771.8696485586,15801.4641228644,17226.1423277172,11559.6506565555,18688.1521187697,15618.2875349098,15016.1706043375,13195.5086873501
23012.4833437372,11237.867178621,12783.1688586868,15816.7130068353,17191.3046916169,11559.1931252616,18684.8626725792,15616.0297235251,14965.2056657478,13168.5012790699
22960.409374264,11245.2989946491,12807.6464324421,15851.161824,17179.3011867673,11568.9254373461,18683.5618318659,15619.697368808,14934.4818486677,13155.4936538149
22911.2454636084,11262.394781278,12826.3625812522,15877.1315543742,17164.3690847024,11579.4921658964,18698.9926598659,15648.8389323763,14907.3786483712,13139.8662222585
22865.6396365088,11285.3469858882,12844.0527342121,15921.1246662434,17152.9732060466,11595.7342462248,18718.1032328406,15688.2062254089,14889.0813775322,13128.9314757946
22831.0580644215,11314.981264603,12852.5371997071,15949.7397683936,17133.9861160423,11615.6160579177,18727.7604075184,15735.6907755575,14871.1374472201,13130.7987981245
22788.8985393501,11395.3202585573,12914.9030537987,16042.9548726609,17108.4404721423,11663.7151323238,18771.4215536544,15819.9445416322,14850.1529318657,13140.0123719501
22768.0499426818,11451.3836247742,12948.097225006,16086.6398812998,17097.7299153324,11691.7767261484,18797.6377125324,15859.2607991305,14844.919795027,13152.9482235339
22750.8609761734,11509.8118703068,12981.0532837407,16129.6694881109,17087.5832893879,11718.6466566139,18827.1389490678,15900.4118535276,14841.610854421,13167.95139285
39897.4609833649,30249.4722523767,28031.4492189671,31077.3199512378,29097.2698001171,26223.3783471335,39942.3273136997,30218.9864376955,27837.7301341994,33416.8688352467
