"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
18143.7435837524,16870.8109667821,19534.3564706454,13465.8876138571,11373.9582681358,13916.1658704196,13786.1597837006,15586.8179282315,11931.3724842169,14964.2819455348
18074.7310255531,16817.7613510716,19459.130008047,13425.2146485559,11373.4243590766,13841.4862230283,13725.7263084502,15522.1482726704,11911.8384238312,14970.0162882147
18018.1173034178,16766.7729772481,19382.5736786267,13392.2598063655,11377.9729414501,13778.152787422,13673.6072170942,15458.9071282663,11902.2044888316,14982.3997131495
17969.789594867,16721.4861789098,19329.5996879627,13359.9231674447,11386.2018535503,13720.8888520465,13624.3510728846,15400.6134509616,11905.7415632278,14997.3059476586
17936.0312036981,16684.6544884492,19293.8925246144,13332.0037693254,11405.4879674522,13661.6868434485,13579.7578936492,15353.3600138367,11913.7959444351,15017.7613548817
17917.0115559378,16645.8555816978,19240.769354627,13309.1820686854,11427.6749792301,13605.9216206561,13536.2525776773,15305.9140590306,11927.3933590386,15038.5047519853
17913.170727698,16614.7651897685,19206.7206260085,13286.2655565196,11437.5125568829,13559.3376958412,13482.1243272539,15269.4197299733,11951.572704296,15065.9669166476
17919.8379210266,16575.1020119869,19130.2966738004,13234.2842018347,11490.0747883289,13460.1329800326,13409.4800697439,15198.7351766839,12034.2519050714,15125.5851045157
17937.6427581826,16553.6975739831,19101.1797593703,13200.796585401,11518.5632294739,13412.3065578888,13384.9524079185,15167.2257328082,12073.3329348683,15153.3344693517
17959.4029175163,16530.6241700517,19070.9939275561,13169.7388303674,11548.1502779023,13367.3693830074,13363.5775149934,15138.3181322799,12114.2062766276,15187.6166160656
42364.3311446836,29245.5706299844,31408.7045785329,24679.6555435013,26797.3849129869,27666.5817407946,28185.6097770436,29784.5523114876,28561.4217577339,28963.3739959984
