"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
18055.7800622921,19117.6220977239,16437.1843375337,21419.7045060328,14208.3197762042,16119.3957229476,14600.5119287835,12414.6408090353,11847.9223118885,13561.4604852828
18033.650789219,19152.6662574023,16429.7527064146,21370.3815843543,14155.8484401409,16109.0640911059,14609.9090082517,12361.8124367452,11763.100180502,13505.298389876
18004.1860303158,19176.5504365931,16433.1154913018,21326.4678190465,14114.4601474255,16097.7122138739,14624.55367322,12315.4747867885,11684.9459420911,13445.4959995781
17990.2348091387,19215.6876899224,16435.4104945342,21287.0396341141,14086.720715408,16087.9021396011,14648.57667794,12276.4116300356,11619.3938694722,13393.5507333849
17980.567121792,19253.8149401692,16451.0010356394,21256.9086472692,14062.6155869665,16114.7380272217,14681.6871182076,12241.7822197027,11569.3754052515,13349.2434738208
17987.8374790381,19279.6879951439,16472.7924170667,21234.6034940647,14036.005822816,16145.0098421116,14728.2026875996,12215.4009565814,11524.5325488641,13316.1101059038
18026.3480006291,19321.423020767,16504.2383342945,21212.4843306395,14015.2188451776,16168.2005898375,14783.2935332693,12191.7168709657,11489.5266550908,13291.8276762241
18113.8223171832,19409.9738990102,16566.5097970018,21167.7090346263,13984.6882739215,16234.4018504153,14908.807748947,12156.5690624828,11427.9944899235,13258.3199935882
18165.7424921388,19455.9945311627,16605.3672402667,21142.2728983541,13972.673587014,16273.657679795,14968.1652502368,12140.7365307199,11397.0941398872,13247.7406344666
18218.5769633795,19503.0309945921,16648.641249411,21134.1220901965,13962.5461998768,16315.0516495776,15028.7282048314,12126.3944238352,11366.0522766254,13240.7729584418
36520.1821722835,36236.9347989046,37743.9861206759,36583.2021326604,27015.3059212231,34720.3745686199,35325.5599538795,25482.2878872347,21920.5476185299,31354.7552456889
