"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
17908.8250535014,11577.2415980731,16199.4850280284,11963.1670773982,13426.5462908101,14006.7730996418,19665.4332945296,17368.8012383916,23223.6943081401,11519.8617159904
17814.3415853244,11478.0194279955,16134.7483426779,11928.4971245729,13374.8314075393,13907.52717999,19539.6977525827,17266.307705613,23213.5520412756,11516.3172371464
17724.7104152453,11369.8478372942,16089.5348471407,11898.8932699106,13325.0500912986,13804.5486971439,19407.8866425214,17155.5796677151,23217.5501525929,11507.4901419686
17614.3370113494,11260.533974019,16044.7240959019,11870.8067042312,13282.5037776833,13704.1394378601,19285.7553545023,17038.6892139587,23192.680980824,11510.9708539911
17517.0133957326,11160.5145244137,16008.1570304967,11848.8181120423,13247.2796675633,13615.6429461985,19170.4332078588,16928.5640686401,23183.6793693963,11514.0986597365
17421.6226823783,11065.4045112189,15983.4993109903,11824.4746785043,13215.0895807022,13533.7671456917,19064.4884824068,16823.8837684893,23178.2541008404,11529.1997830455
17340.5481476341,10971.2020577662,15962.0297370345,11818.3970137344,13185.0968398035,13456.3718449762,18967.3236253171,16720.2616125904,23175.7637884868,11531.8681921431
17185.4062646745,10777.8303324409,15883.605395733,11845.4679786649,13109.5149713036,13312.6203902822,18824.3948237272,16539.5695492317,23197.5626674652,11553.2498129215
17118.4223247877,10693.6300561135,15852.1367320154,11874.6587342142,13067.8215889871,13251.1794870488,18769.0095802796,16458.3242859552,23216.1793810256,11564.6418717056
17057.8588909812,10615.9176951086,15823.8727370179,11907.330868517,13030.1245009322,13196.0736361448,18717.7499864601,16380.3652118538,23238.0042785713,11585.6026715112
34310.3003377565,25250.6966624152,29252.5850717527,24901.8779759979,29441.4385569202,29911.1933624723,29918.4654215092,28803.2919727501,43810.3103579214,28773.3290870693
