"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
21233.6904664253,19834.9045080696,10669.2655641753,19014.4559974452,9891.43979530696,15310.0721109305,19571.4495516043,9749.87416065008,18852.1857892224,18305.7192728863
21129.4787494296,19763.8836179204,10645.4966504674,19040.0492689557,9875.91638346132,15270.897012676,19460.0693607802,9665.88351720705,18818.6279624751,18235.5729961438
21028.1956361726,19700.9215767977,10629.2597659158,19077.541949323,9869.42361418999,15232.1574428317,19392.4364062197,9593.04141472895,18801.4345924689,18162.2539136609
20930.4270349433,19645.4956130024,10628.8884672091,19107.7037259855,9861.07047289176,15204.6253953707,19317.9283813824,9530.64961732814,18778.7546926371,18098.2133438082
20840.7527485542,19600.3352054507,10635.2877590459,19157.8516637239,9861.52096157091,15172.5236003024,19263.5812387064,9478.11925981544,18753.3717792761,18034.3349709175
20753.5294220249,19541.1285937037,10645.1637682477,19195.6644364423,9864.22818976012,15146.3386933417,19190.6656657122,9434.11906950218,18745.0020019437,17989.5711686189
20675.5028093054,19493.1698753806,10660.7077804707,19249.2357335281,9876.18757617651,15121.3215742431,19138.5308298792,9399.41883583948,18741.8053020878,17945.3263640118
20538.6794718675,19389.4400512995,10708.7795250553,19365.0979634247,9910.82847000717,15092.2838101712,19040.0995286267,9371.68414525295,18742.6616622022,17886.5465770787
20480.0982746717,19352.8788234043,10741.9525824415,19425.3917354875,9940.82904611424,15075.4589259618,18998.5035441225,9375.48541207899,18754.2538550531,17870.5068014505
20426.1108538236,19318.9167125648,10779.0283001326,19486.3993917754,9974.93568086103,15060.0771417264,18961.5010879314,9383.62866899511,18767.6804367117,17850.113838939
35614.1997192853,33249.4268661082,28249.8622441816,40023.874712108,25611.1370667124,27779.5061041565,35589.9119494808,28391.8737973249,33246.2219312829,30153.7710280433
