"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13067.2015754395,9902.27593791196,12867.9522431229,21882.4095564762,13199.8646885477,14021.1671987514,20120.7607282552,14206.0294250514,12317.5622389613,23480.9688235398
13068.7345604002,9861.22302043033,12903.5847440115,21843.2493838735,13173.5038839951,14060.55120046,20060.2682578084,14178.8704847754,12300.8791510452,23433.9700269702
13071.266000339,9824.29718720759,12945.6014791322,21816.647466336,13159.259427304,14101.0249573771,20002.0941298214,14153.9409552076,12289.9840023873,23401.8625314265
13086.9954161773,9790.49350326957,12990.1911986873,21798.7794056921,13154.9826265788,14144.0947895475,19944.9741532449,14137.2350476674,12283.1677726469,23392.6494111529
13092.3832616134,9761.84761238728,13026.8325147333,21795.4594046744,13161.2715408481,14188.1186411346,19886.9847418859,14130.5534639854,12280.8268574419,23377.216901601
13110.5826413165,9735.29393925501,13078.479658889,21793.9150365745,13179.0476990401,14247.3124378499,19835.6415269511,14124.3010499832,12288.1695867803,23387.4873882417
13129.6014450444,9715.00517802432,13124.6373967735,21800.4987588343,13201.7654333387,14300.2242854458,19802.3656427236,14125.4383043673,12302.201848956,23399.3730048382
13183.2328386156,9687.47685455177,13247.6930123419,21831.8715409505,13272.2996528335,14433.1619057655,19733.9690422002,14128.9681449813,12351.200389387,23471.4689860404
13217.3880521898,9678.56511918481,13320.5750522888,21843.9018819952,13308.0375471461,14502.7641030394,19718.3062014657,14129.1022587664,12389.723140377,23502.1062274129
13253.1625433736,9670.86628218927,13396.0504964188,21848.9419537594,13351.5206905594,14570.2138478598,19696.3950707006,14132.5581203658,12430.3486886677,23508.485173749
28834.0966370019,23546.2951751551,35364.3470466274,37102.3882788779,33389.2046289384,31965.9747206973,33074.6032644299,28961.0656462028,29081.4384905022,46530.2632618134
