"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
16622.8446520039,10897.8555124766,15309.5822278254,20469.7995109257,13750.8135560864,18895.3790673646,22162.5040765035,18852.1518816512,16319.94274491,12585.9854443233
16574.2430945295,10917.3519267772,15321.9461844869,20499.1177064287,13654.49815677,18876.7242988362,22213.2924180623,18899.6035958477,16310.8503088584,12549.2354006175
16522.3948672141,10945.7955927079,15333.5551479275,20546.7710984809,13571.2694813893,18869.880195303,22266.4065904703,18938.6720188311,16301.4886343692,12515.9029502723
16478.530383431,10970.9567233866,15350.9943540189,20615.5463339697,13489.3230813683,18899.2788634289,22299.685413036,18993.1128126516,16288.6549197675,12485.6885541776
16449.5254737254,11002.7065607257,15366.1295243859,20702.0763193662,13410.9704073906,18943.9613598698,22328.194801423,19034.2562042434,16287.0242849366,12458.894525015
16426.1075310835,11038.3243662628,15394.5455335462,20801.5548206367,13342.1354451696,18997.6290930888,22369.7081699688,19092.2745096399,16281.2638313697,12437.3879779986
16405.5897093938,11077.1596107339,15422.6945055148,20912.7260515966,13279.8054903484,19059.5753544704,22419.359050588,19161.5455294914,16298.8868632312,12417.4212489997
16371.2380935146,11160.2641953207,15508.5889644991,21189.5749892318,13176.4838220465,19169.5194417278,22529.0160072649,19309.7338989667,16348.6558323005,12389.1748780868
16354.0561375878,11214.9265684176,15558.713424406,21338.0411646023,13127.174858991,19221.5644495833,22597.2182274605,19385.5838373823,16381.6675681163,12375.8189544327
16338.220977396,11271.681335584,15614.686529153,21468.3485606975,13079.0219842636,19272.3493876267,22683.2043340572,19464.2516522524,16420.5837666268,12364.6870331943
27310.6075701311,32269.3219153113,37182.6589442331,45943.6257486269,21837.035620448,30004.3785036352,40827.3472832005,39976.3294503051,33665.7157653406,23854.1848094065
