"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
16266.4227676452,16735.4267937732,15831.9697427937,21081.2564947734,16451.2081024752,10120.2916038061,10845.3036567896,12885.9871175019,20678.3843157935,13589.5398383122
16237.6077451091,16739.7967477084,15818.0933753287,21056.7198282047,16444.21692357,10079.2558797291,10818.1507992472,12917.3002466916,20778.0511565789,13578.9034653811
16232.3150867264,16760.383134489,15833.0353382001,21043.9039881697,16443.0956905013,10040.2393616137,10802.4254076443,12959.5149767236,20889.4238099016,13575.7441653567
16230.4821739845,16769.3545719903,15823.3262333037,21040.3366793988,16447.4157944466,10009.1975459154,10796.9783596982,12995.0254338568,20992.9681380645,13580.5705370771
16237.9953870827,16803.6687856459,15825.9602571433,21035.3905635399,16459.2638378642,9979.91531269258,10796.1176863229,13031.7954143691,21120.3160434013,13589.9212563556
16251.7020447505,16856.1431029273,15814.2736772675,21034.8343051719,16452.0969621518,9963.7436966944,10805.6430471481,13070.0216111609,21245.4863604037,13608.9743813968
16280.661197125,16911.1119363091,15820.0315129022,21040.6277903743,16446.5946196721,9952.08145466281,10813.6282781892,13118.4312425081,21387.0915389446,13635.1227446076
16329.4103023882,17018.1912713994,15832.4182278194,21062.8045044417,16410.6331199925,9941.87316754525,10852.0220247492,13215.1577623361,21683.308058942,13714.7910330741
16347.8687922669,17082.7236108217,15831.7929422244,21083.0732753541,16392.9494242847,9936.36660003666,10877.1245406429,13267.4986909797,21841.6005929685,13762.2997885352
16366.3165858231,17145.0096963602,15817.9455124336,21096.4643310591,16374.8957924732,9931.16732912213,10902.4545387997,13320.8535747792,22008.5375267437,13810.9168814428
34191.5198528832,31693.2237841609,31911.5879438686,36089.7189238517,33797.7904022945,24310.8953199097,24406.0719516184,28244.3592966653,51038.229342805,33503.1976242147
