"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
12881.5173650576,13888.3210909356,10405.3055145042,13114.19502591,10061.9350524488,10840.4524073524,16509.7939067839,15354.087516055,12493.5477293183,12271.6938599322
12866.0178137992,13883.4601860942,10385.924776131,13093.5066686369,10058.3906273184,10817.7525214219,16487.0073358434,15345.6592813083,12480.1804129504,12267.9060866368
12855.3110487616,13875.8237738099,10373.1116217597,13083.4797244218,10056.6463241497,10798.0599454709,16476.7032236313,15343.8560988451,12474.1262077105,12265.6486869244
12846.0937698196,13880.8234567951,10359.2499973085,13073.0731167693,10058.943221388,10778.9827225962,16465.6396671637,15341.0898241319,12469.0401726678,12269.4786953788
12838.6500754721,13890.0909335565,10349.0803129064,13072.5473683266,10063.6875427034,10763.3742720823,16467.9088968134,15346.8375082903,12468.288493219,12272.9998517281
12837.2775792334,13905.3305926445,10342.7245366093,13077.6729512977,10068.7213352382,10753.4010484432,16466.1989873704,15357.3386975,12476.3582185674,12282.2138720294
12840.1802266047,13924.3073889675,10338.1652676168,13084.9091033891,10078.375299747,10743.6703681962,16469.3545310669,15372.8754421806,12487.2424587054,12293.714375896
12851.2211951586,13975.7400865621,10340.1071575365,13103.671189773,10105.0297412541,10730.2416326399,16488.7669419643,15411.7096485245,12516.7698022735,12324.4373242013
12859.5342542298,13998.0750102972,10342.5601633949,13114.3134600181,10120.3952113497,10727.1051366052,16501.1396352082,15435.0738316907,12532.7303564564,12343.0963241044
12867.9335097436,14028.8496488213,10346.1106241972,13125.7582299645,10137.2425879772,10722.15022288,16516.5160977983,15459.924068669,12554.5316749693,12366.1650121272
14153.467644484,16070.3849241038,11690.5725379399,14674.0796599379,11684.8154193376,11676.9423914617,18231.5093182463,17305.4093869319,14686.5266319303,14266.4606523606
