"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
15131.2099335234,12044.4267581433,10788.239121868,12330.2764290949,14886.0948913302,14529.2340887596,13934.5126368988,13007.8142406222,11804.1930402238,18121.7954556786
15128.6835407938,12038.128143673,10768.8949067613,12299.4154576799,14872.1886611043,14497.8137424318,13889.3250873296,12965.6749242758,11787.3672559391,18091.9640251471
15134.9464005608,12035.5480302645,10747.609235716,12277.2234666836,14859.0944414783,14469.370824815,13849.0030773993,12938.0740918911,11776.6109304993,18064.0868770398
15142.7803387182,12043.0984551402,10729.889572617,12256.9811643666,14855.1857803451,14447.1026698089,13814.2409347471,12906.8420317836,11770.3593729542,18047.2328901007
15145.8625095554,12058.3643712158,10721.6327880055,12243.3035474921,14856.0758614341,14430.690396264,13785.3278770908,12890.0825938057,11769.9015595821,18035.4788531548
15158.4535214844,12079.0563878593,10713.9233111977,12235.410962844,14860.07074473,14420.8479535436,13761.0033447378,12882.1385113928,11776.7438149768,18022.8458672234
15172.4879838744,12103.048510381,10708.1441062351,12229.9819838268,14867.5902434266,14409.915145887,13740.8688464444,12878.7653613085,11792.5730872031,18019.3972527746
15201.9792514879,12169.6948538312,10702.9429371208,12225.2956255894,14895.8751687707,14398.1467898442,13712.1608587638,12876.4593547124,11846.2077669711,18021.274208367
15224.4395282215,12204.1035159794,10701.4092078179,12223.8577697741,14913.3054271245,14391.9924168174,13698.9782728319,12884.9875057003,11878.3308559779,18022.7047842611
15240.637360053,12241.3576272208,10700.0652597145,12223.1484433781,14936.4617941953,14386.4193270614,13686.4439620278,12884.7891137892,11913.8021874619,18030.2539972781
16812.8445372674,15072.0302312076,11784.6079144844,13403.214295541,17326.1516507804,15233.4333677864,14791.533985678,13904.9595895762,14408.1121111371,19053.1642862794
