"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
12934.4861209817,17027.9673013565,11098.7409378445,16455.1237282218,13575.8843038055,12603.7071540845,8049.69552605098,11151.9489603794,9111.45410752088,10064.2717830039
12941.0782677698,17005.8722156912,11081.2783826009,16408.8615727905,13537.4610357251,12602.7485604678,8033.52905927103,11125.0554444555,9065.35001076429,10031.7828369917
12945.5528167888,16991.445828385,11068.6040550458,16366.6388616274,13508.0967763778,12614.8732872433,8016.88474235244,11101.6319889331,9021.83355869409,10004.3963056462
12961.1569717167,16983.2598698654,11058.1697768404,16329.9894542446,13478.9382899184,12629.5894146751,8007.18771369997,11084.0617116716,8984.22851557053,9980.61722110797
12981.9011174095,16977.9115211158,11052.6987751532,16298.127804497,13460.2398227844,12639.1632704082,7996.42347110853,11070.3524366802,8951.84281081868,9962.84230626913
13005.7660347982,16980.7399220183,11050.8815988083,16271.7433489399,13446.9810605745,12662.0287474957,7992.09079039116,11058.5378244883,8923.87384608618,9951.40246200585
13033.0969694309,16988.6553663485,11052.6108611275,16249.4503376146,13440.0348409737,12689.6165404828,7988.78532866663,11049.5714488456,8900.1567160666,9945.5671259288
13097.9467015163,17010.6771564784,11065.5248512782,16216.0642210574,13443.4572305979,12762.0443018453,7983.47764199926,11036.5370033046,8855.88547927033,9943.07244193232
13142.898831234,17021.1840512279,11075.4242877647,16201.8480149569,13444.1340495725,12800.9561314066,7980.77058134237,11035.6073920603,8834.84398345558,9945.23412997983
13184.5660809026,17033.0072776009,11087.122859063,16189.5864459791,13444.9758626859,12841.9088414861,7977.97593826254,11033.8833852073,8813.6285651408,9948.44790388144
15938.7341290173,18402.6662278906,12886.7642035173,17108.0595419581,14653.1221847879,15745.2375525203,8682.5275950829,12189.6737745529,8855.59007179904,10977.7926126809
