"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
17306.2113079967,12936.7044467507,13001.2962495845,14463.1537996055,10225.7233576791,10816.7455817241,23817.7005258813,14469.8254712975,12400.2676680669,13480.7224161283
17302.0412166934,12912.9572313469,12988.4404388865,14461.8600513356,10195.6342958015,10829.4237215727,23810.4812363368,14469.0485333683,12387.9556553759,13445.6577481079
17296.9782346028,12899.0292953049,12980.8103699565,14465.8353883749,10168.67472254,10851.705465062,23816.9089183864,14476.2997734641,12385.2873045932,13416.6880371129
17299.45674275,12882.652088558,12974.7866715109,14468.7913674054,10147.2702608947,10869.5469765165,23819.2211786694,14482.3506155677,12384.8858023215,13391.1194034262
17302.0195994985,12872.5305472393,12973.5920576267,14475.7471142013,10126.1460749303,10898.4935372541,23836.1631294234,14495.2216797239,12381.9587244669,13373.3240276074
17302.1041863269,12864.72324511,12975.1583034688,14483.9060036218,10109.9347936455,10932.9165097587,23859.1898744539,14510.6335015099,12388.7996252796,13357.0418580157
17308.6695384842,12855.9793829412,12977.8380734864,14492.7677646031,10095.3584578598,10969.981792533,23884.2155457485,14528.821195224,12395.6596444132,13343.9711910414
17331.6666648554,12839.9745905917,12986.7671620476,14513.7666775194,10068.9479966989,11047.5147737618,23942.8604825739,14572.3179211407,12409.2103374296,13329.7454900975
17343.8153136474,12833.6707440669,12992.4062930411,14524.7190930154,10055.138516966,11088.8821258147,23975.5664422019,14600.3803111101,12421.2028069148,13325.872816278
17357.1215986698,12831.6207638702,12997.0458351967,14539.5093487272,10043.9620555213,11132.304390921,24010.2449330386,14627.2098704554,12428.7248350647,13323.4013267104
19049.4375054576,13463.2952477844,14188.4524296084,15844.3294906603,10448.8073630471,13895.9005016363,27129.3849802252,16935.4636346419,13834.9025937867,14282.100227246
