"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
9681.03533415826,10223.9173868813,16984.1211689577,13337.6001550593,14228.9337751541,9899.47300067022,10416.6235672986,10397.4500816195,12308.8952679688,11599.872820547
9663.63176962341,10207.0651073232,16971.646413503,13309.9299243533,14206.9562937772,9893.26687932952,10404.5719023096,10390.4417834637,12294.8349239931,11591.4546511734
9655.34683795741,10195.4485747738,16964.3727949569,13294.7088746812,14196.9736006571,9888.62455502258,10398.9481937049,10385.9707850448,12280.7888907554,11582.7481494371
9646.26254346948,10189.6062662312,16958.1235878636,13281.8076621519,14180.3291784554,9891.55320234888,10392.8415856477,10387.1272204797,12272.2673864563,11580.2455135562
9646.99265695673,10190.1498641437,16958.22827022,13260.8640788139,14175.6423329345,9895.59060560209,10394.0960115728,10391.6430275498,12267.3439847122,11581.0721417525
9652.52363953206,10193.6396607336,16962.5433725772,13253.0128978627,14174.1772490022,9906.68502949457,10398.8031542284,10397.2231041101,12265.4576137883,11581.0488654015
9660.11648533541,10202.0610831756,16970.4601883178,13248.8549627478,14176.5129514179,9924.34948272807,10406.4191472156,10408.8417192217,12266.2303138966,11587.3052348191
9682.29934372097,10227.4465663558,16988.8942449559,13256.5493341955,14188.7760052056,9965.41334128943,10432.5409912986,10439.9335810952,12275.6974439077,11609.9780283344
9695.94509265605,10243.6521256417,17002.5422158087,13256.7928289228,14206.0028640334,9990.63819455654,10446.7157824499,10460.4153619832,12282.7929577503,11621.4658461637
9715.90253266279,10262.3519199455,17016.0944199177,13256.4812815665,14213.7020971465,10015.369412864,10462.575888875,10480.3102917578,12290.8826140266,11634.4280088358
11653.2831630019,12280.2528761499,18746.7335240999,14320.6533146361,15753.578897318,12181.8411331435,12391.2059898587,12327.8497607185,13658.8184083767,13235.2258561794
