"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
12145.3294727534,10638.0655559765,15016.506336777,8765.76079377418,10761.5353935945,14327.9354761457,12548.2172368782,14244.3390207218,13395.3680624811,21144.3127896516
12120.3078873087,10631.3804614707,14986.3727420683,8757.01087082925,10711.2897876396,14305.8820787474,12525.4011270677,14244.7968169954,13395.1604552764,21114.0510071666
12099.8140928055,10632.1545995631,14960.1485728483,8752.21621717142,10666.9589404154,14288.9937979825,12506.3398680845,14234.2842142658,13407.1301783881,21104.1083145097
12083.516154808,10635.3270692553,14940.7498045001,8751.67243008409,10624.3181248597,14277.7591009749,12489.2501397888,14238.4493999535,13409.9060014091,21076.1091091353
12070.1541197486,10638.9446942901,14926.268260492,8758.06573318419,10587.6921265351,14269.6036770207,12469.5171945801,14244.5323129522,13423.2868971205,21066.1446288399
12058.9292296906,10640.6278980563,14919.4198305148,8767.35798203311,10556.0374719383,14266.5313072567,12461.4096496032,14251.3878630803,13438.4797292417,21057.6715335891
12047.8345326917,10654.766111086,14915.8225348448,8780.88266513162,10530.0733429292,14268.0877260696,12451.0457933077,14258.1453989606,13443.7471666896,21052.7703443045
12034.236677734,10681.5068794553,14921.8430812644,8821.50813573116,10490.1982469485,14279.1886619398,12441.4021999082,14275.7510121279,13490.2193582725,21051.3606613147
12029.3525947579,10696.9546142966,14931.6451731085,8848.77761535083,10471.4205978742,14288.4319636011,12444.2548937641,14296.5275720797,13510.3927086614,21069.4690812865
12025.5793505425,10718.2304552627,14944.9158940427,8879.96860971765,10452.6012361943,14300.6276684136,12445.4749558658,14305.3224834217,13530.0425746332,21066.8481142669
13191.187735293,12335.7297738476,17094.8269243509,11353.0784840985,10786.8465195899,15948.4050125593,13720.2107486324,15901.4406752389,15277.5650785126,21805.5318869944
