"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
16999.7745455079,11683.0077518408,13043.958607255,11544.9452690627,16533.0741366317,13402.8950711244,13419.9080308517,17517.0489853804,10205.3092987838,11494.0880171509
16970.3460249303,11662.2995799844,13023.2081203355,11532.9626738498,16523.155626848,13379.5505730979,13416.8030166926,17502.2710594743,10175.7023390595,11499.4676131659
16943.8905921803,11642.8794440843,13009.7933731631,11517.6065034253,16513.0069015741,13363.0380154275,13411.3669936179,17497.6790002303,10155.2451816076,11504.8536627542
16925.1050029919,11634.6992753905,12997.4174248257,11515.3675494504,16512.3071225186,13349.094509656,13410.3863692541,17496.4772131268,10140.3307792894,11521.3241668933
16910.3108936402,11630.8508470105,12993.550040951,11520.4545139388,16516.834244,13343.9961421133,13418.8715159406,17495.2154332846,10130.7581419368,11542.2664472405
16899.4534572009,11626.235288167,12992.7216735908,11531.5070064663,16522.4281452975,13345.1307581502,13428.3699122291,17504.9224524749,10121.2247571524,11561.1950486421
16893.6298034665,11628.4189735915,13002.2199114128,11547.1602943495,16534.6242934241,13352.0864948128,13439.0028972705,17517.1991458168,10120.845250432,11588.9231487791
16883.7050555788,11639.4726232692,13030.1669815442,11590.6159242637,16568.5316646153,13370.7396939056,13462.1343959576,17553.9527247631,10119.6889360075,11649.5897982818
16877.0098255269,11650.1893488421,13049.5893989124,11613.406879188,16583.1212733135,13381.0724678881,13484.6807037847,17573.060554753,10121.5258399472,11687.9991371176
16872.4675979545,11657.1720760649,13067.4363544724,11645.0492859841,16598.8231645118,13392.8671679243,13502.0185162942,17593.9763528306,10127.843614624,11722.9230760949
17525.4512659815,13006.523129624,15326.4109906149,13856.9591112564,18257.2903874739,15033.5751614067,14940.3943773175,19725.45840194,11492.5324242855,14350.5931469253
