"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13539.4813581138,14330.7800810925,19772.2448505732,14805.9239215457,16214.1403490832,20233.0126319405,13267.4706880747,18516.3758236584,11405.5219399486,14899.0609370052
13528.2558844833,14319.7337786881,19765.4021332525,14802.9807986237,16201.2179357724,20219.6003095789,13249.6777603721,18515.027211187,11392.5849415762,14890.4947664998
13524.0944174131,14306.8193600963,19762.7075026939,14801.7043818383,16193.3097062534,20209.0572729169,13234.3028305153,18518.7781042008,11381.3854364671,14891.8656592225
13525.9765935781,14302.3967134727,19763.7778010481,14810.9219156437,16188.1888155364,20202.1748008662,13223.0901827737,18529.8931322968,11376.3076144183,14897.7171260754
13533.5047731479,14298.4601094448,19767.8917643349,14822.9760242094,16187.7345063453,20202.6293747793,13215.4690027514,18543.4597721644,11372.1784097376,14905.7690762685
13545.8223726788,14291.1392768211,19776.1026577156,14829.4094714727,16192.0505531396,20203.8358503616,13213.0440356852,18558.9319695007,11368.8536407638,14916.7196082613
13565.01536882,14289.0226309317,19788.0758491642,14844.7768635928,16199.8599674829,20210.3628855145,13215.4834597789,18575.4343868354,11368.5556303334,14929.8453353708
13610.4470777322,14287.2454619717,19821.0226260661,14878.7465231374,16225.2216297583,20231.8186826216,13224.9719459391,18623.8310048559,11372.8148457833,14963.8684293856
13636.4953642144,14292.2037440607,19843.4915372208,14897.5849884344,16243.4062566717,20243.0550252798,13230.7171323816,18649.1070178205,11377.0126865294,14991.8617517122
13665.7345057345,14293.550116289,19865.611562762,14925.0080975187,16263.4022141565,20259.5471610637,13241.8551466175,18674.2584314863,11381.6669855286,15015.6226154904
16207.8655626014,15588.6622924985,22057.9041470962,16873.0203177538,18509.0841244884,22049.3458730672,14906.4655604681,20917.0047588772,12865.2512537603,17081.7249435028
