"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
11953.1132498339,16530.1859343541,12194.8407429627,8790.65044123391,16083.1010045887,11062.7878972323,15602.5460664433,12329.9060732519,8515.67666210324,9693.63897363887
11930.5114015177,16503.9799887678,12140.0421881168,8759.53446637663,16056.9520063873,11025.8456212894,15605.4527679105,12305.8130977935,8501.93980940577,9673.6643875755
11914.4429692114,16487.5409223476,12094.7509406568,8729.89588664332,16037.987883395,10998.88182065,15607.0228765992,12293.5821887299,8490.56631850582,9657.81332370429
11902.379698629,16467.5298172614,12053.4707106353,8704.20678557561,16023.0998611524,10975.5661238787,15618.5049299286,12277.3598299249,8486.26436921421,9645.94480139686
11895.2354718256,16455.8161556387,12017.2866883864,8679.88460784825,16007.9624716857,10962.2665881854,15632.5531119432,12275.9449356626,8485.1117326701,9638.94002425312
11890.8373921567,16449.2117186494,11986.9678515579,8658.84988392841,16005.0898329305,10951.3534333688,15648.059047359,12281.1768659654,8487.94285416957,9635.6376439471
11890.0172796938,16447.3039253395,11965.8371937938,8643.58585576437,16006.6374848687,10946.0597241175,15668.0139377806,12293.6338842753,8493.91665597046,9636.38934759198
11896.7946217609,16451.3001684525,11939.9401500733,8623.54511483186,16019.210420027,10949.0670921316,15721.5141062468,12328.596150357,8513.71351137182,9644.78899847315
11902.5392546651,16454.5425173426,11928.9834306498,8616.19947029774,16032.1806606984,10952.4894789525,15748.936385932,12355.3332383654,8526.83424676904,9649.91273763514
11910.2674031877,16458.326616846,11917.1767284017,8609.90947311557,16040.0932941701,10956.7169529432,15778.532031776,12375.1175365863,8541.73219564605,9656.18092876357
13403.33317616,17742.1605308542,12931.5125986566,9383.54110740455,17327.6168834914,12038.0368690436,18293.0558886135,14510.4322964666,10286.2092768375,10771.6149778856
