"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
10142.583995535,13812.6753851995,17063.8412705105,11062.2931288868,12513.4391100374,11940.6116639394,11090.1844896143,10381.7011078119,9964.50523240207,12109.7784422792
10113.8836151417,13778.7742318888,17045.5901395302,11035.6991119292,12502.0574233462,11908.1623976989,11068.7489125591,10367.1752724394,9928.60721160013,12065.2944564396
10090.1208525509,13752.8251175272,17030.7515221896,11015.5348147196,12497.2780303563,11881.0995594722,11052.7326125969,10356.8455071724,9903.98791284712,12025.3876401601
10071.3484784931,13734.1563253469,17014.9252272768,10999.1637356518,12495.0449979781,11860.7143393492,11042.2255220293,10347.6182282195,9876.22983998368,11991.1500478465
10056.5810141404,13720.2460618352,17004.650639657,10989.3723720163,12500.0234753489,11847.1598289277,11034.7452786341,10341.3026577639,9860.03424320397,11961.8666942137
10043.9630098243,13714.8433700179,16996.4981158106,10985.9672622976,12509.6829251507,11840.4973879969,11026.2598237518,10339.4249779132,9849.88330035591,11938.7145468318
10033.7075495322,13720.4925887713,16991.165599374,10987.3408021273,12522.4076351047,11837.4130113034,11025.3462780886,10337.9209255296,9845.15297544696,11922.0258244512
10022.2922599225,13754.5932748388,16991.341571421,10997.8981595478,12556.4012455378,11838.7634835349,11031.9463305191,10342.6719349031,9845.73437980685,11902.6474071801
10017.3537786181,13773.5875405989,16995.5634026276,11007.1735765106,12572.8382174853,11842.3143628302,11036.811987735,10347.6364826372,9846.64043598161,11894.1285163716
10013.4536150887,13796.6271663391,17000.8037865755,11018.7732912119,12591.1865719254,11847.8500563672,11042.6672913368,10355.8809125963,9854.80476943795,11886.330838397
10943.4664467933,15890.7770231473,18370.4401898329,12596.7210736193,14582.728565156,13187.0662716758,12467.5949057555,11637.1012511492,11277.5090604972,12600.4105196892
