"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
12757.4043900389,9645.12986569629,10317.6601098074,9932.9309867549,15762.8122342329,15585.0506016632,12781.7700881969,13287.3655829095,18640.166501246,13841.8730549622
12765.2376617023,9624.43181392978,10290.3384475449,9917.5942531641,15739.2867432489,15594.8710574296,12769.7400001551,13279.3887133789,18609.8628650718,13816.4627485078
12777.6933052755,9606.83549036514,10267.0796511877,9905.29490077009,15716.9965044443,15606.005486242,12763.669587075,13275.0453046696,18584.3311288195,13793.384360167
12795.0439245328,9594.98915333235,10246.4163795633,9898.85003165375,15700.1184611229,15625.705352148,12765.1229436561,13274.0257453148,18559.9833060273,13772.2756873057
12815.9279684073,9584.96252072065,10228.4028235754,9894.15542534278,15686.9255288273,15649.4916987409,12770.1613001675,13275.6334040144,18538.4915626514,13752.3704047012
12841.5752145705,9578.85139762376,10213.5901710568,9891.02297482113,15677.6649026019,15677.4848266345,12776.6656643852,13278.9764633903,18517.6816896471,13734.2709922827
12873.7997506219,9576.00694245584,10202.1235023232,9888.29380012746,15671.4599927804,15707.1573571187,12784.8359206694,13285.94156032,18497.5077455145,13718.5794175982
12948.9848006958,9578.76808348129,10186.0634032665,9885.79174774237,15667.344129824,15770.0328494904,12810.9788886135,13310.4386282159,18459.4821455833,13694.8677362639
12990.5680184581,9581.38573163048,10178.1167517365,9886.1789455221,15667.9643379021,15804.1352708962,12826.6515511405,13326.7719860783,18440.3267885996,13684.5055487078
13035.7691233744,9584.8959627318,10173.0944456975,9887.65328739366,15669.6777304752,15844.7684910043,12843.5256918925,13345.3642864116,18421.1253549554,13674.6755427853
16133.5637724418,10963.2149039059,11106.5733219906,11017.4125822276,16893.4136884463,18522.5986052433,14309.1128951511,15291.3291613167,18747.2217414877,14212.8347804255
