"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
14400.9001537808,15663.0183709085,10102.1141249739,12246.6450448864,16102.0692336498,15576.1871147909,15909.4519503767,10830.49865672,15879.9333859858,16467.6445070971
14370.7952902144,15660.1617772328,10090.9992103322,12227.9532229033,16091.939375022,15550.6930831008,15880.8927427202,10790.6050427238,15847.334321649,16451.8192940483
14345.9303863462,15651.7711376289,10076.8575250863,12213.7546015751,16087.7526390166,15534.8808954134,15865.9504738801,10756.4918399982,15821.5958870315,16440.6343899617
14325.022710499,15654.7735203234,10067.6119882124,12205.5380007199,16090.7633744122,15520.6640541987,15859.3274559182,10730.175718573,15799.8264820872,16437.517733846
14307.7558887517,15661.5655339096,10069.7499431642,12202.3499230627,16102.8884833713,15517.3434208254,15856.5508117077,10712.3924188821,15783.4123802331,16436.6839172127
14294.7189374687,15670.7745368252,10079.7571569564,12204.8671884967,16122.3715654098,15520.1773148923,15868.7495992564,10698.9389666232,15772.3295179853,16445.350327083
14284.0073589708,15682.5218529561,10094.3624027684,12213.572045841,16146.0802511925,15527.475187722,15885.1340898317,10690.6277849802,15766.3646490072,16459.2666380036
14274.2764412049,15707.7964255925,10128.8181455209,12245.1106137395,16208.6727455581,15556.3091704028,15927.9263115024,10686.9732216513,15766.9110653012,16502.8293101832
14274.0569271436,15722.015607016,10146.3606592856,12264.2105056594,16244.258703998,15577.0978266061,15958.4657272734,10688.4918650507,15770.6429323598,16528.1102212352
14275.0471164434,15744.9863820157,10165.0009053991,12285.5477242117,16280.369084223,15595.0495801321,15983.7191441059,10690.2305286433,15775.2322147285,16558.2615020131
15238.2653047644,17501.2921734979,12086.3889730289,14194.4849889266,18832.6171781448,17397.5125496129,18273.3950985974,11629.8498345232,17194.4488437677,18817.1988163604
