"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
11987.8715703146,10305.4270346637,13329.7889536048,12566.7000431664,17361.8724296568,13265.8970994556,14396.2045357363,16449.8476688504,13013.772766482,12592.2126313337
11968.9478812129,10269.5118190232,13306.9948652861,12538.4430032329,17369.4725920375,13267.6331689434,14373.8723951557,16435.2025346744,12982.7893555901,12536.9504830611
11956.9111296229,10234.8158724675,13290.3793129039,12513.2031551358,17363.804132115,13273.3089801453,14351.6472836453,16427.0687086071,12955.8304102619,12494.3997409975
11945.5076987487,10204.1792666276,13278.3358737506,12493.5027680678,17375.6464640608,13287.2787283802,14338.5693585524,16422.2874357447,12931.5219578764,12459.8612470845
11941.0958897717,10177.8476165864,13270.3790638571,12478.2948669797,17390.024949395,13306.9559396454,14327.0777947095,16421.6184893709,12909.5644274533,12431.4285414443
11939.6658320298,10155.4192729106,13266.4318112265,12467.2322423833,17407.4947861194,13330.8717502885,14317.0545792046,16422.3235051793,12885.9965199115,12412.6178581006
11942.2846446581,10136.7531889601,13264.6759970591,12458.0910832642,17427.4452446015,13357.8059160266,14309.4743020206,16422.4566210348,12868.6928347724,12393.84230473
11958.6769013476,10100.7728671485,13261.427224892,12443.0326286904,17465.0829144319,13425.3322502512,14300.2959073829,16432.4272297999,12841.2011067874,12364.5028792244
11970.9127489006,10086.0832817767,13263.4744556052,12438.1006794439,17484.2257842563,13463.2486606988,14302.6126823246,16439.3413208291,12829.2759877551,12350.3236622764
11984.2129507614,10075.3576334397,13263.5358359697,12434.7839962526,17518.5025427538,13504.4284118952,14300.6282815017,16450.9113939376,12821.327567338,12335.9552842379
13640.7810531476,10737.1047531223,14257.4484972005,13510.6043846826,19463.6843637548,16143.8081002588,15459.4331920309,18116.9484352037,13421.0565907959,12801.4102942026
