"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
14180.8728902636,14193.9530710515,10904.8392813374,16196.781050829,12318.6298973041,11856.1690325486,8286.36215955979,14363.7979343826,9210.48156762812,11734.9469402369
14178.1478503793,14192.8023829507,10867.3612476677,16190.0610351545,12300.4567155762,11836.4891833164,8268.52660415783,14328.5415911384,9186.37251578321,11723.7886690566
14173.1591855566,14203.6539458715,10835.2621380113,16191.0877397227,12286.5723862822,11826.4818755568,8253.37220726669,14295.7052583717,9168.79013253883,11721.2208570898
14176.8860868,14209.5539825351,10804.6166486388,16192.0948800182,12272.7627981813,11818.2401056684,8242.99712063817,14269.5043848848,9152.22965440701,11719.1727569451
14176.3082228634,14229.5972074665,10778.6676231654,16202.3267429429,12264.6484237851,11817.4567926387,8235.60631164081,14247.179021196,9139.56662505948,11724.3941530323
14187.4446023598,14249.5603457674,10757.4453102356,16213.4147085553,12257.0593185354,11815.5851760227,8228.975408882,14226.0099044373,9127.89572325475,11728.3680449437
14198.5919908098,14269.0361934158,10735.3944607231,16226.384570878,12251.222294899,11812.6274880614,8224.89568824089,14207.1294986877,9118.38246791886,11737.4807068896
14225.3933253454,14311.4731504329,10696.198347717,16257.3641865297,12243.825000713,11809.8734636879,8220.05828128304,14175.595892882,9102.40151439973,11756.5558597574
14248.8025344037,14343.7333158206,10676.3870939323,16275.3475399663,12242.1535611071,11809.5417122701,8219.89793951789,14160.0427412781,9095.54461578509,11765.6514194501
14266.7511672708,14368.3088171399,10659.5033995034,16299.3741113155,12239.5368483306,11809.6616901734,8221.04513076293,14144.8478709875,9088.04468512678,11779.9582458454
16267.9955858268,16712.410192906,11029.0876059183,18181.9454632355,12979.9911246876,12758.3640311981,9303.57906088378,14825.1542345187,9970.59726418762,13273.5153759873
