"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
18411.9803033304,15371.0378905159,9591.82072237796,17894.731979167,8907.61137711335,16031.7909679544,15841.6149964332,11984.2502947326,14596.1332347093,16106.3887122056
18384.3282412751,15329.5378863369,9586.39320150794,17891.5563135895,8885.23082173095,16009.8855197981,15802.6387326493,11949.2774684126,14577.5811091146,16062.6391947572
18364.9128517704,15291.5659109418,9580.32446668503,17893.5442190679,8873.10065025896,15999.2519554717,15764.5277052296,11926.0235063155,14560.5193412601,16024.5588530281
18350.134941225,15256.3812228851,9582.27579085752,17899.8979850346,8858.96347939813,15983.4621027618,15734.0710069404,11900.0719976856,14548.6468947183,15992.36582007
18336.5222531569,15228.7440835896,9588.52476761155,17910.042284011,8849.87493461037,15978.8736774322,15709.2039530725,11886.1782580668,14540.5308335109,15967.4959523503
18330.697506073,15205.7166419667,9597.93662413029,17925.6498626792,8845.84435357223,15978.3293820825,15689.211259282,11878.3793730636,14534.3712265089,15952.9639101983
18331.3464984153,15187.4889608995,9610.47977284289,17946.0059488615,8847.17637391768,15981.1286330933,15675.8635038438,11876.4508404795,14535.3635767488,15943.9140522074
18357.5199779203,15166.1707775127,9651.58107232601,17998.4104950857,8864.93242999295,16002.1009243624,15659.0836926134,11896.9030686635,14552.5834311826,15952.6376644244
18377.1821557386,15161.564959624,9684.89206863203,18030.6311301775,8882.67257199659,16020.2828647542,15659.2826642503,11918.2612499476,14565.2315309745,15966.918209565
18398.5084448424,15159.6474362761,9715.14945961831,18066.8490414523,8903.67632680741,16038.5879570697,15653.5619337372,11942.3403851603,14576.9751879653,15985.4656240706
20420.8597502358,16223.432566493,12113.390021877,20774.4321081157,10779.982007686,17677.5417340396,16682.0911503344,14085.1288931733,16086.3208753382,17863.1244553939
