"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
11517.0436873008,14186.0147211029,16188.9253686643,10529.1420319379,17535.978028137,11057.6262557015,9036.39501830107,14746.2959223834,12658.9180348165,11714.5726799603
11496.8694770425,14188.5316829636,16181.5127268443,10514.5000518295,17530.875994718,11036.2416030813,9010.31864787332,14739.72444282,12630.3966781963,11701.0898511237
11480.3558019122,14192.2197657712,16177.6747561607,10503.6160430581,17531.1292129665,11020.8944348104,8989.15499884747,14735.3106391793,12608.5223104252,11694.6049132887
11466.6400518227,14202.0694720437,16181.2604605217,10495.6057177888,17533.9347140551,11010.1478838418,8979.41660388421,14733.8049424387,12593.855746435,11689.032577851
11456.3705613362,14216.0477975122,16188.1275336111,10492.6737661593,17537.7947369359,11001.6514879087,8971.27280616332,14736.9118578141,12580.0063572982,11688.6410424599
11449.2559360857,14233.3068721975,16196.5062886647,10494.7090370964,17546.5166324921,10997.9447152922,8968.81720464016,14745.7813568751,12569.211007045,11690.3083288643
11445.5487056403,14253.9428443977,16202.8116335828,10500.4787840917,17558.1075692875,10996.5408126933,8972.10499452777,14758.1766342867,12562.7740648297,11694.9856444105
11444.3765659459,14307.9964421555,16231.0583177768,10523.1546957055,17590.5492677094,11004.1789660457,8993.34164972793,14795.68311237,12559.9099206209,11714.6756301642
11447.9143816248,14341.3287516908,16252.5333735586,10538.8674229301,17608.9345488275,11011.982383164,9012.45926227155,14817.5832743642,12561.242823,11724.244428909
11453.5634297818,14378.358327964,16271.7097112959,10556.6395752552,17628.9692578405,11021.1665801899,9035.43430217005,14842.0256692023,12562.9088152728,11735.0951683135
12786.7830962171,17311.5164551292,18362.6327879829,12341.4147188959,19351.5697127876,12588.3850992113,11015.8882879129,17044.3773218965,13412.2480172429,13190.6423863151
