"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13488.0209943545,15589.2884143263,14554.2673054224,10382.7354552794,7792.86976296716,19822.5255559377,14278.2568229324,11101.1132552626,11140.3240022126,14035.2221251415
13446.1532500147,15569.2035377857,14538.2809625897,10358.2433726022,7764.60624233877,19816.1305246321,14267.495375939,11074.7823590634,11122.9471203002,14000.8613337719
13406.5703809313,15550.5852596964,14527.2431051702,10343.5044518418,7742.78719894704,19813.144864573,14261.2688993039,11053.4427497177,11108.11140255,13971.3034274285
13371.8646308833,15538.0532790373,14532.2728879945,10328.2578883815,7723.09117559978,19814.7043710684,14261.4094667874,11037.5608192719,11095.4259999497,13944.7484648657
13340.5536447314,15527.6296491739,14525.467953153,10317.1594217162,7708.02004024034,19819.3460295246,14266.3466888571,11028.7861598887,11087.0475268218,13923.0720785404
13312.5540909289,15521.3906077646,14536.8207913034,10309.6778354177,7696.22066493264,19826.6522111224,14275.387966302,11025.4070094528,11082.5849445198,13905.5922447518
13287.0769078281,15519.178777879,14552.7969939343,10305.3962149401,7688.73585931061,19835.377370911,14289.4765765106,11026.5844332859,11082.731366943,13890.1853165503
13239.9478727653,15523.670633503,14591.5613928566,10307.4787473945,7679.94830666578,19856.6274873865,14330.2720072805,11042.9133296043,11086.8474619928,13863.9491036764
13217.8770033631,15529.715948763,14612.2882726008,10311.370354285,7679.91377391866,19871.5828484871,14353.9597452554,11054.8509016225,11091.0213928291,13852.9829015804
13196.4958686995,15537.3474446992,14633.2507815359,10312.8895917506,7680.63617799029,19889.4664054874,14379.9453868536,11068.7928066405,11096.7264828093,13842.7567066064
13651.1829962775,16958.3776881791,16704.65429521,11674.9021564567,8553.5567048855,21574.287267168,16697.9322113713,12836.5080767417,12557.547133757,14665.7117324071
