"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
13596.7176634058,14088.4069921552,13096.1291421336,16927.4200278042,14385.5411613274,13635.0041773978,15325.5937815388,10997.5657885296,12087.2816803036,10330.3578633593
13555.8106824716,14064.4191426981,13108.5367503938,16909.1333795616,14368.0450426343,13616.9116181583,15305.2064459809,10985.7542537069,12063.0267206558,10296.5311872287
13522.5861726611,14045.7954053244,13124.6972206134,16901.8682172115,14354.3709338547,13603.4970709489,15285.154007309,10968.4082447419,12052.2261357385,10266.217160211
13495.6962295841,14030.8988975458,13147.0270726131,16890.6858129093,14348.88876572,13596.0384049725,15277.1401774522,10963.6425347569,12033.1941684435,10242.9037719258
13473.5683678736,14019.5826983341,13176.5217613098,16891.960966552,14345.9690218772,13595.8170452238,15275.8016157146,10962.2288622062,12028.8677312771,10222.7214530428
13456.9903675153,14010.9323399392,13211.074521839,16896.8224564597,14341.7705977739,13600.5367235195,15281.1904740651,10964.5391806636,12027.8825327302,10207.6806348525
13445.4729518113,14005.6244530455,13251.944661115,16904.8388617414,14343.8993130515,13608.7896898678,15291.9765218833,10969.7976630426,12017.6437515096,10196.6112138422
13435.7360262386,14004.2079122094,13338.7028867846,16929.0761273081,14357.9908549059,13634.9196943507,15320.1220468911,10986.6036306502,12039.62481401,10185.552916367
13434.7797152199,14006.8390143991,13389.1271165817,16943.91220948,14371.0601363642,13649.8169305241,15334.9827798681,10996.0202951899,12045.6853118608,10185.3069210377
13435.7562436735,14009.9199457564,13443.4005926334,16959.4779155276,14381.5087187832,13670.5952338941,15357.2786969071,11014.7481791078,12051.2806273632,10185.7221677649
14799.5259461769,15245.4528013108,16769.6099266999,18690.9775946488,15821.9191771969,15371.7571374438,17286.548810904,12505.0455553962,13260.0956424804,11629.8254399032
