"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
14.4162019926274,-2.27901427063833,26.4367700141206,32.2877634147041,8.39440072188896,8.53004965511621,36.9464476126499,3.30223134811371,16.4122325336851,15.1329945350707,23.7953449645747,32.2799709976807,34.7285752972846,25.2703694492841,43.3137449787687,9.87825950671444,3.66762438636934,6.58238909850188,40.6768673115934,17.5028377334952,14.1747471097809,17.9416278224874,37.1950705850584,30.763581083282,17.792780218677,18.9865530506161,1.70583567666543,25.9534419574493,38.5254114031733,8.3550191885409,34.9589608062509,33.0916280665643,-0.400882379265985,21.1009761461201,7.47840483432196,39.34724743539,27.1205774666852,35.4532156097191,21.3868393288699,28.1360414792529,12.0075613135415,23.4237290479162,25.5853118250721,22.735870115825,4.06159809042824,30.1612281671486,20.1989432381447,18.5341144618631,35.4034268973207,6.134074475468,16.9430230881845,19.3407627458905,26.1836423873983,13.5911705493391,35.2330014513877,28.1590992722369,29.8936648460598,33.4312356010788,27.5899759584038,8.95822442123636,2.19124270900417,22.8523778184432,14.5891718737798,-5.09139899889651,0.0875080754360976,29.0625910309366,33.9374992665336,11.6067388816646,-8.13105623789367,19.3955643000726,21.985787297561,31.5708170900151,14.8995325478272,28.7646614044749,35.0970687941816,22.4004677681708,13.1887250563453,4.70162254913837,36.2232220521529,35.148028017162,7.36517240035909,21.2667434716329,17.2844473341924,30.8111920078618,30.272602807688,32.7611710026414,39.2651956549155,29.5100841424401,10.7494909387499,35.5641474416937,19.0347031501786,25.9863167574613,19.9270910756627,20.897257538301,0.585390889497737,5.35578832155832,9.83364972946564,26.9119306477162,29.3582665671489,7.36351123877437
14.1063138318772,-2.18581800364028,26.4428135726617,32.2594834183121,8.39887500958081,8.37755817969882,36.7446068409019,3.68130994665872,16.2560555613774,14.7088933972112,23.8374784109887,32.2907678184513,34.3376093210246,25.2470887236298,43.0648500551348,9.79343541570663,3.48030914852891,6.74510522449724,40.4834929442709,17.281393473882,14.1378072147526,17.9577227967292,37.1513017112777,30.757538035553,17.9061518014062,18.6890621934146,1.79835481941437,25.993644506255,38.3389758911362,8.24092117738682,35.1297877669013,33.2863376430205,-0.107500048911827,21.2012706698196,7.6677422603326,39.5687716377498,27.1953849771087,35.3877629856904,21.8374921216719,28.1780439539316,11.9753270133805,23.358664582294,25.3822554299,22.9636512166575,3.90794364876617,30.0283835714717,20.1908155468466,18.5488462783018,35.269896877584,6.42243694741552,17.4457056795302,19.5225124482691,26.2535058647931,13.8879773788861,35.3740682288433,28.2287973905838,30.0847665008615,33.3531567656433,27.5702746608014,9.10644637535649,2.0068977433378,23.1822246603533,14.596920552136,-4.65187723452823,0.418501404221509,29.1645556801432,33.860706953729,11.4114944371576,-8.4752906537285,19.5164374290043,22.2273638593987,32.0442379601849,15.0628657836083,28.3142492433024,34.963900366244,22.2324695058092,13.1018543754895,4.63446320586021,36.445449530477,34.9585923459825,7.41842554231935,21.0615973895705,17.4563518426479,30.5852331003147,30.5493278593005,32.7641270244187,38.9542865229577,29.6423165559211,10.6130329935482,35.7085892199788,18.803622018691,25.9969792779336,19.825798363158,21.1343428866265,0.343171655345066,5.22908244948105,10.2036142090285,26.7721670917905,29.3476015831882,7.53245137305925
13.9701902758262,-2.2528460245351,26.6592207884078,32.4591263883883,8.21046325929774,8.57038430958107,36.4862151076581,3.4062352602878,16.1126297336501,15.0241880410057,23.7014531915809,32.3727345332883,34.5433044642918,25.4228159735958,43.2554793216878,10.2629618972588,3.47773904891173,6.69372709810942,40.3293489311567,17.5178902153945,13.8990142527352,18.1511030258314,37.2295835921906,30.812240608048,18.003068077723,18.6900364771383,1.77384548542898,25.7539534992702,38.2012555128566,8.21266209303177,34.7272093431992,33.1570554339732,0.198908239544295,21.1730985329942,7.68127651142585,39.4886107533653,27.308771289196,35.6715267068298,21.3638672718041,28.4923825757338,12.0155312116334,23.4805428897263,25.7729879775198,23.1657353491036,4.0158963423055,30.3966129704547,19.7572384248371,18.2193724156243,35.3297661260111,5.94890781434319,17.04556463481,19.5888566584592,26.2798098914278,13.8137626590971,35.3123420695382,28.2372046475996,30.3953464921068,33.2955344675535,27.4922483506281,9.03633379668818,2.34147566727421,22.9940622664083,14.6279837078625,-4.82208744888551,0.159314650931596,28.9894542634189,33.6752304538676,11.7565584682058,-7.98913495853204,19.1491915603819,22.0453820960241,32.4338842726207,14.8896550971443,28.5424666298471,34.8978887986781,22.12311238279,12.9529425632374,5.09818219974138,36.1045338898613,34.9689045788835,7.77419882665539,21.0314135880419,17.23597336993,30.3967234304316,30.7176294954824,32.6252895367839,39.1008469022332,29.2804401594501,10.8814503868691,35.5526818321963,18.9444520002528,26.0266314641786,19.6231985279842,20.8789262247525,0.417489540153329,5.31424953484116,10.0168323044549,27.0365651610974,29.4958780913209,7.52471505401973
14.4317043724824,-2.40625943120637,26.464907159553,32.6697426408483,8.19573506620556,8.36994070736521,37.107064175887,3.40797045221937,16.1870190150962,14.9119858133376,23.3080011777387,31.9481397318087,34.3218953337375,25.1557639912696,43.0555657079485,9.82425139004819,3.77161225947475,6.51059270172574,40.7243016746488,17.2666564586901,14.1824768405296,18.1241241530907,37.3641657382022,30.6759990134313,18.0285395457147,19.1704313439273,1.39888451804552,26.0302828104627,38.024637643574,8.26981540563875,34.8622064632502,33.2292403001035,-0.0172535630863075,21.1264495430736,7.48952433425799,39.4160833550159,27.0277849963127,35.5951819105748,21.5581767836958,28.5295739090493,12.0820791009179,23.2567738066028,25.5499728583534,23.0485599646136,4.048974411559,29.98013789897,20.3038329394845,18.5721249051583,35.246126123835,5.86386903560915,17.2778973474716,19.2425799020471,26.3613069650144,13.9501669366609,35.1447213497617,28.583905694265,29.8834197932273,33.0989636421906,27.7007189625832,9.06845896499534,2.14575607576088,23.1802978059784,14.661831903701,-4.98196985288442,0.249304057447815,29.2247459389562,33.9156624406874,11.8548089060656,-8.12844046040967,19.1663413070036,22.1220472451828,31.781052291617,15.3626335596481,28.3925712900331,35.0994471196921,21.9642801501027,12.8719735406151,4.99874354493386,36.3138714496586,35.1662319401844,7.61688502764586,21.1352708317963,17.7764555665237,30.5090462229437,30.9804658702839,32.6625057740316,39.0875344110631,29.3626185109975,10.7931968310816,35.2945648908197,18.6982508841042,26.053660088238,19.6148974530332,20.9196493096856,0.42978237023544,5.12554221137209,10.0430294098388,26.8906170335452,29.4440682636798,7.43356594018931
14.3545386486576,-2.54224078654696,26.7126951481243,32.1940176062376,8.40668149743832,8.66928256327756,36.3976339846122,3.67225651798403,16.3410156404174,14.8238935490349,23.7488693288419,32.0582753232148,34.9006778503967,25.2277510715471,43.2128963761661,10.2632217995519,3.83346373634436,6.73767158742664,40.3193730764912,16.8175606208197,13.9295170670196,18.0277358364713,37.5224376469188,30.9400478033103,17.8362813157138,19.1451897447496,1.7077462892921,25.7730942717174,38.5032728226813,8.17537963722329,35.3757926813475,33.159670692357,0.0913422002802284,21.296312012219,7.69944644601303,39.5001682801754,27.1314786735607,35.7905933090425,21.3724610535246,28.1927950671683,11.8258705986672,23.5114167794918,25.6046384401474,22.9319495217329,4.01023466666879,29.7384341981042,20.2262389514978,18.5306606559355,35.3637235509019,6.27285257724891,17.2134967414208,19.6288183245313,26.5419457379199,14.0674637736546,35.3628568455472,28.3683290014349,30.113272474458,33.247528667142,27.6429300487939,9.01146436638843,2.09788248230191,22.8925711395611,14.5709439225882,-4.91194316370557,0.27170346864516,28.9445428584312,33.8778231316943,11.4717126932303,-8.19365258609628,19.4052025923508,22.0513280751477,31.7980056605537,15.1208842667197,28.1842573195245,35.5291126981264,22.6194548778086,12.6514868555079,4.84189362199572,36.4320441000228,35.3741612198136,7.80824470277592,21.2101610685248,17.6274924742412,30.7950008536684,30.420733186282,33.0760100816221,39.143699853621,29.5712514986157,11.0414871668187,35.7338730453202,18.6692719422222,25.9111571036096,19.8102512539512,20.9249826786618,0.549579441648938,5.45099606143494,10.0249993336303,26.6785368629839,29.5536687495653,7.38241153837444
14.2762457445534,-2.28769786524364,26.6187722744463,32.5701735990437,8.18346473446296,8.57570332937797,36.523855630423,3.43337655641826,16.0628002768623,14.8114277780607,23.3117952506768,32.2038208111629,34.0254393815737,24.9512286805991,43.0946713518059,10.1155455916285,3.36456440264534,6.47925279650074,40.374526553687,17.0347288769207,14.2875344151332,18.0883487449455,37.1758025261061,30.7142716801943,17.9093591662896,18.9093848025205,1.42324940770163,25.9908836451674,38.2757665452935,8.23298822603773,35.2935527372271,33.3747246481315,-0.117590245829382,21.0326520848931,7.44709668568351,39.2163951722558,26.9734323978964,35.7065339862844,21.7379247440567,28.4088935696522,11.7739405411001,23.3669490386817,25.4644766302461,22.9418112332494,3.7783813968947,29.917097976583,19.9705268642809,18.5808831504231,35.4725563818917,5.93564769792107,17.4149816307183,19.5264355565613,26.2201132290784,14.0261121087148,35.0908910212594,28.2114011388391,30.438051988223,33.1704257906062,27.6180290129545,8.82304001225478,2.66484386601986,22.9826373617512,14.6972602315263,-4.85947625103998,0.248626069445304,28.9218897483369,33.6320178031091,11.5177806082718,-7.99074814689919,18.9616127175684,22.1364976770813,31.9089731913122,14.8107799309346,28.5445265375707,35.2439271163213,22.1818970271034,13.1280384940085,4.76491424037741,36.2817740488304,34.7042908009675,7.58663982411442,21.41257553761,17.6472199260846,30.5566165977112,30.6405297353887,32.911107246243,38.9647551121387,29.4974532180294,10.8755851513493,35.4789049834964,18.9595973963481,25.8584602373769,19.7229541560302,20.9277575464353,0.453527755125669,5.3780880407102,10.3595609237832,26.9998889785178,29.3290416125534,7.62243221767867
14.4236309337307,-2.13568940626188,26.3748918541833,32.3482980770637,8.30808745239112,8.4209574233273,36.6542886736144,3.29979557622819,16.1127846835891,14.7704580185463,23.4953744899848,32.42646183363,34.3035394378662,25.5192753809693,43.2382411419621,10.0689910374655,3.88107902872505,6.31269020021899,40.3654371231954,17.2632945088592,14.2302113782452,18.0379724332357,37.2659490736285,30.2265121996679,17.6830664702834,18.8010148166379,1.64531804873763,25.583672224912,38.2221213700854,8.47547529911432,34.9427268311657,33.1038577026613,0.501748164352833,20.9692690929498,7.72795245682651,39.2601682030496,27.2153038841781,35.6535232057973,21.4991713191243,28.4109746180215,12.1325856537627,23.2119165217904,25.5725406887347,22.8977552791799,4.06374075532367,30.2515146532589,19.9251493883901,18.4390516974762,35.2539115158891,5.89225543702661,17.2172902278799,19.4581526390935,26.0745348796303,13.9435230992295,34.8099286371491,28.4107700811698,29.9832531151806,33.39049273076,27.5211069327475,8.78804024691254,2.15159618512007,22.8054076823091,14.7754261694486,-5.10787434479228,0.538569533983994,29.143454494849,33.7634089144404,11.5766459695999,-8.25926928086971,19.4526493635643,22.1246388250317,31.847106419177,14.9434355396918,28.3230698962923,35.1077293156395,22.6410440074966,13.0626201444377,4.91462273453563,36.2456502161358,34.8054204647677,7.55867892319461,21.2592171673116,17.0959496057406,30.4328140647694,30.5958765909603,32.3751092033436,38.9343459199612,29.3791248908917,10.7378488954568,35.3099690152135,18.9142469731689,25.9330544293681,19.8414654196747,21.0234458316511,0.29133635830998,5.233122990587,10.0927384991844,26.9896407158436,29.4220827829808,7.43067276955611
14.3218556960629,-2.09149810449539,26.8497121691194,32.526736187215,8.37840053398479,8.47722916371491,36.7274189378267,3.24929731759317,16.4909575406863,14.5663827259935,23.7904394985955,32.1824777650733,34.3632777512602,25.3333538535829,43.068365364368,9.66981641020063,3.77296970800249,6.1790753866245,40.4468066137765,17.4697849339975,14.3607384744689,18.2803746986174,37.0361191559461,30.7880529652115,17.9089136269835,18.9989230017702,1.81738826989377,25.8724346890133,38.1212696527051,8.09290317807105,34.9424689544935,33.0495761942533,-0.0849360440050759,21.1328484088083,7.35019562128135,39.4473403760289,27.3793667292042,35.784277139563,21.1870968075634,28.4170439116047,12.2175149304797,23.1644718864663,25.4602640191888,23.1507634491392,3.99103031203503,30.087081133672,20.0359326770303,18.5333712299051,35.4127729757256,6.04860830032386,17.3557977640916,19.3416510379314,26.2964580449425,14.0929871865466,35.1535922121553,28.2560802920093,30.067706805632,33.3050999445008,27.9072308946831,9.04593789108848,2.17921820697315,22.9651808321244,14.9095153722822,-4.81948694007797,0.397645255246427,29.2576733856928,33.5880193099697,11.5728042586497,-8.14305602176045,19.4715021872954,22.000465194331,31.8410560166727,15.1340355630691,28.475710343371,35.1240174483529,22.2791363696914,12.8885872498117,4.76352959300028,36.2047315887739,35.2317969441003,7.60524156964231,21.0926068835322,17.3846741416906,30.4585266563956,30.8567265001425,32.7793702792014,38.7458314388595,29.4110846681513,11.0193758144515,35.9795880755412,18.9329706120776,25.7428954562658,19.7659816566321,20.9023346865483,0.530161536709118,5.31829080104328,10.0208160863682,26.9282978897002,29.4685054594096,7.4158345642389
14.082891299401,-2.15418225845924,26.3830936101542,32.6129975229962,8.42383025247148,8.61650479390776,36.6688040089923,3.23788534856666,16.1444099368734,14.6408124123336,23.6836193779735,32.6403703050609,34.6226380242117,25.3572176745139,43.0974689008904,9.96480952186013,3.73550042226244,6.52949417851284,40.3309144749257,17.3403385751679,14.198630374129,18.3580346658908,37.1455679346915,30.5692982214137,17.6607671445425,18.8217305488746,1.74587025622872,25.6517578936762,38.2755716578445,8.40846449618307,34.8876868137402,33.0939495772921,-0.0352759841955735,21.0269283659817,7.49381417089257,39.5227930484641,27.4238876892733,35.6327015465276,21.3236875969042,28.4327659538272,11.9356816774723,23.5153587672253,25.3476492808312,22.9291891816762,3.78424639957763,29.965413754851,20.0179093579772,18.4161060098097,35.2685916373627,6.04612628819486,17.3623563220882,19.6407441728734,26.005746506177,13.6709835664932,35.1496277054496,28.3528693046923,30.1195096192459,33.2336514594962,27.5351455125727,8.88717787935071,2.15981032079337,22.798716744661,14.76294206396,-4.86656367389716,0.110403260721746,29.1970071023207,33.7328827843009,11.4263180972766,-8.18288434932357,19.3322131892917,21.8388899731887,31.7218754273978,15.0877360313792,28.2852075561448,35.1314507766342,22.3946909405549,13.2633659793794,5.08607715605135,36.0586732326194,34.8880993920101,7.44826540672405,21.3250401016926,17.1096404682159,30.4901590414834,30.572644535314,32.6475153094173,39.1193467644185,29.353014551809,10.8788731810979,35.1267675438454,18.9621737500052,25.9582221695545,19.6407781643213,20.7862074649502,0.62081533218226,5.29272345523934,10.4637949574945,26.4701894026337,29.2453578219217,7.56053195550351
14.2633805213363,-1.9115837709185,26.7717064970344,32.5893453527234,8.44862631791966,8.61397616494643,36.7522069488437,3.54227786125096,15.921162881503,14.9904711315044,23.6287210770309,32.1251972507997,34.2220223999462,25.3870427428499,42.9856845989454,9.93303417812235,3.79121047717556,6.62637896378292,40.4099591331099,16.9863238220652,14.0225513235225,18.0493735446052,37.2793116335572,30.5640159193351,17.9830664575571,19.0635823153872,1.91492331977436,25.9601463642064,38.293731384953,8.10586497009671,34.9710401446112,33.131423549805,0.280877848003854,21.1293114653678,7.48344350982397,39.555799315198,27.2680957820196,35.5233971098787,21.4364225508953,28.3589077455427,12.0795765455629,23.4359180063077,25.4484139922387,23.1082816743146,3.88362470778694,30.0646720199405,19.9022116051333,18.5541178335852,35.532598429696,5.71755028263608,17.5030412278445,19.5772803829261,26.3863420695151,14.0249822375527,35.1614109817459,28.4331257041217,29.9269240319347,33.1848961734554,27.8323736786979,8.86241875440026,2.41816084666679,22.8798782073543,14.4766243169521,-4.86432396543833,0.180196344881641,28.7855950388409,33.6955765061085,11.5763517616819,-8.06045836608251,19.0168716564488,21.9649223219503,31.8647319225406,14.9379387845005,28.4024800699856,35.2001288803278,22.2880326783407,12.9536404287981,4.77754521424203,35.9046500412674,34.9824210584635,7.4734908914624,21.0969800225253,17.3550778987514,30.4737497453988,30.1970265139834,32.5662825907019,39.0571525540882,29.3269720126767,11.0882931422343,35.3034742043545,18.8486088829296,26.1692149924449,19.5323904401195,20.7767558099014,0.650569976578867,5.18032384853043,10.1705092846558,26.7096059814981,29.626010839939,7.21361015591966
