"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
1,0.16111517343421,1.24074686808844,1.18631753407717,0.906301019026309,-0.662661551792616,0.682842733498543,1.7784461798501,0.825548510786168,-0.21309350025629,0.594129974437169,0.114544123143872,-0.188967700290463,1.41479078361926,-0.241692951499361,1.04583008005125,0.434546173644287,0.225307572574154,-0.471527329210225,0.492561281621862,-0.136098323080179,0.363693731442819,0.0594310053725416,0.578933365888927,-2.07729651023085,-0.55722880414538,-0.992013179029349,-1.34820043205775,-0.904170368095506,1.32438449255786,-0.284420901313854,2.10280171990298,-0.851183658043657,0.96614238034894,-1.41418967702008,1.14487956925057,0.568609988131521,0.465994089024119,-0.982839609054342,-0.940036540824877,-2.1177356146197,0.440869429164896,-0.0519410415519794,0.178114929787653,-0.825276304694501,-0.103610028879805,0.880453882317096,-0.0996242911279879,-0.99698569936428,-0.47836848781508,-0.772542202142467,0.595251832876412,-1.47270747257117,0.226455407811748,-1.42343334453699,-1.20198175827609,0.685749252711556,0.919554618676505,0.864181515067858,-0.0348307048374485,-0.469626713323462,-0.460113306931219,-0.40879134918091,0.283552535998731,-0.525963985682478,-0.410404182439949,0.246072802902895,-0.00256843368100048,-2.78608041727514,0.116718881333685,1.44644464747613,1.25147238331866,0.489472779380429,-0.57357694614626,-1.31887600282324,0.618456401817227,0.589609535232774,0.71297029891883,0.734392578262758,1.19000558874401,-0.0117901820548875,0.17213968681773,-0.71411435021676,-1.384500781929,0.491866362515295,-0.499260445447374,-0.939489844516829,-0.948571443726968,1.19031195454024,0.693520170105484,0.598298007705177,0.277337954182759,-0.65232746950086,-0.928086564428082,1.64508890095215,-2.00603581383684,0.427118045501763,0.389651883885518,-0.948122359028128,-0.322741105605942,0.0476478870901462
1,-0.368070082141906,-0.626220022218951,0.15068628193069,-0.961944252608426,0.102536951695301,-0.461864151836207,1.12887889917968,-0.525245906467384,-0.808889078968585,0.140061618411138,0.811856747730424,0.11118174271439,-0.758097393218072,1.49280730278619,-0.0921190710730635,1.60659288804871,0.907247838399108,-0.646490449704839,-1.0304516957869,-0.188592694098324,-1.92356949719614,-1.2709334144006,-0.46094076443414,0.916842672949972,-0.277234049419292,-0.680600833356176,-1.33845956580015,0.583467662318999,-0.425617918886575,-0.266276591141894,0.569163565266666,-0.707705306579159,-0.110019002239859,0.0371839617367939,-0.762626362731536,0.495034016827666,0.427199641436379,1.64650080327901,-0.64941093460238,-0.672291585986171,-2.58989458112404,-1.85142680335826,0.604133383827561,1.37580974555401,1.98497908495068,1.71605028215236,-0.860817195480521,-0.170861525974939,0.377646077599799,1.70562434496309,-0.445638086518372,0.303024286235076,-0.818530173011673,0.103107376268808,-0.819782753437862,-0.708431100678518,0.00413127129483852,-1.54906795489932,-1.80719817075447,-0.0945578898385676,-0.180131296291015,-1.26120752721148,1.21659349277768,-1.3163696095801,-0.563156005122931,-1.83397765554404,1.00771348994106,0.977797206636553,-1.58977221053574,-0.832022185143366,-0.134034969811581,-0.394843249449358,1.75082558054915,-1.01697026945365,-0.376236127249861,-0.533911896239322,0.870069020101022,0.797694402327575,0.369721842226774,-0.154031753656749,-0.389931325537458,1.80688959331617,0.610245584250042,-0.465282941848353,-1.22766476708323,-1.53143513060524,1.18586132291159,-0.952035262540915,-0.750409839862073,-0.501350913959779,-0.322189646766592,1.02341053895515,-1.47113057310476,1.07273490730185,1.24082958681415,-0.545853711698141,-0.948459463269059,-1.47413382986114,1.4739008285892,-1.13995350624618
1,0.396871014203252,1.6724183237843,0.420194386482678,-0.721262228777036,-0.319427456399387,0.724275183525167,-1.08703371763466,-0.478859395595789,0.79099121261963,1.10211242672047,-0.380879102389752,-0.806526827495853,-1.11399449809335,0.858486012805781,-0.481625610849817,0.127137997131346,1.04252256513797,-0.00524710372715347,1.10678110741673,0.92318721067443,-0.353182152168083,0.385287578382219,0.383632507182477,0.968757969293308,0.64191266663925,-0.0564163492227343,-0.259179453158266,-0.24337885085897,0.722240948339643,1.27156137776487,0.507209312665024,0.886870787554094,0.714972282075109,1.3650317967172,-0.588814866202176,0.647341989999256,0.180827699006491,0.774805227497662,1.63468662580655,-0.623126590241347,0.735150590490705,-0.0226852863946903,0.309688116927855,0.300147986210007,0.873993973206802,1.48301836228336,0.768030520481754,1.04711805621996,0.45079090542169,-0.158795041934125,0.848337919428645,1.11454529942494,0.976642183441607,0.82946584934378,0.0373594891537469,-0.622690078601931,1.76314915622519,2.29422964201811,0.833725318844113,0.92673552296658,-1.18035290384966,-0.0430758441062045,0.425464988040497,0.107951269832186,0.199692124315834,0.425143627677476,1.4224955951695,-0.224732789118148,1.30666450328852,1.44762879829061,0.0771045106725729,0.838632455378612,-0.279857607422738,1.98549648765708,1.38992927330484,-1.48376465962338,-0.366283502965926,-1.99600388795792,-0.968035122290699,-1.43375466571241,0.97911469097949,-0.80216799759777,-1.0362521842001,0.406628638259565,-0.869253263101336,0.352219171361292,1.04792162651834,-0.761120145880914,1.17795758786005,-1.4100854669894,-0.341293232132027,0.267936136881185,-1.47129704621922,-0.209314338503842,-0.370639397589273,-0.366911446942431,0.0634397932272264,3.14892516235005,0.489089366831853,-1.15270134159628
1,-0.0940224571965743,0.12990449183523,-0.543993504633926,-2.22826018750349,0.394858061511452,0.83546081847408,-0.446738346721896,-0.551868300720925,1.23793115398407,-0.934245620386021,0.624711910018837,-1.21819228918511,0.428510432099614,0.838223705633949,-1.55787255513152,0.529063177761152,0.0829161739720808,-0.219776301705677,-1.26202229414391,-0.520519514229254,-1.64671710313685,0.467041852697119,0.521562379625367,0.614733863969569,-0.327786990842931,1.00329065040544,-0.219465053955803,-0.90471902007638,-0.580458415619294,1.61393306709722,0.171180860773465,-0.338018039586819,0.514200730387819,-1.40224058127863,-1.5539115124587,2.05601045183109,1.34472270505706,0.064350033169717,0.468629950212181,-2.16252589504563,-0.57216726973414,-0.314621026151297,1.09320429428443,1.82952175424853,-0.0514744642744185,-1.07212692408495,-0.038043089618441,-0.114087996612097,1.11960018556607,0.079410944170918,0.0120245141388155,-0.120281496906259,0.0147103442292033,0.246778106461571,1.31292892939467,0.684189477979018,2.67447748577824,-0.885635559975032,-1.22365585581093,-0.883042044207358,-1.68345526743607,0.423491706933024,0.21115086124255,0.514795813886123,-0.284487421017471,0.790709439838025,1.12196898170645,-0.904354996920501,-1.76019561312203,1.55866338418421,-0.622039884365636,1.80064467003446,0.252224980467387,-0.70354181765438,-0.650720062799411,1.15223832831982,0.785481688425056,-0.0648288711527722,-0.893036636273131,-1.08826744642963,-0.0150333531627036,-0.909975682995527,0.176938082505528,0.109021430601718,-0.489494105225767,1.26379351491395,-1.02032800283804,-0.967132031733915,1.82140113389872,-0.292249490060224,2.27419122855208,-0.953147266356682,-1.9743737085553,-0.294744777403013,0.892962791336692,0.673576562651371,0.641231426379197,-1.19351943145153,-0.0992951912017251,-1.94282551754678
1,0.405018253678019,0.820933073933654,2.46602406949904,1.05349910538948,-1.05001822775473,-0.137361036907898,0.814787597336669,-0.871650256887542,-0.765387705821352,0.0860542886277665,1.68010939794282,0.185726839968052,-1.22598301998591,-1.20490930069308,-0.285155777252254,-0.618803909103498,0.419481480559307,0.260974811987455,-1.30211270101613,2.03584346194665,0.191949314073181,0.5423065567821,-1.64972346203252,0.568429278960617,2.04249895774217,-0.641770298337813,1.38845235040521,-0.225404153819207,1.0343910213956,-0.116179576540669,1.28549393471946,-0.72668797035162,0.842948562108694,-1.50825158086275,0.51024637345752,0.784099192034599,0.0264369581995769,-0.263326472827955,0.195460339351367,0.282027431176186,-0.31339618232967,-1.92477751376257,0.846640701921902,-0.958924576939733,-0.442589638666957,1.21854480050676,-1.18488719557736,1.2195579654038,-0.7286882572174,-1.2058388917018,-0.736890477425493,0.725242071687673,-0.265555112481244,1.14144137061172,0.227665665187749,1.42651653100712,-0.43780390413362,-1.10240457501125,0.459643084554063,1.793566028356,0.282492799617127,1.50461150661941,-0.568507479340755,1.60547726785479,-1.27303655152791,1.41138260447348,2.21500940427701,-0.683465053732109,0.233934804233902,-0.568940534094625,0.360254933588044,-1.39397970973848,0.187689445492833,-0.28373753463273,0.0257625981987345,0.782027430349635,1.28125032217168,1.28161390649598,0.751762832000649,1.68151901372091,-1.13061936735922,0.439257516342894,0.209070748223035,1.22713546660016,1.61475232675197,0.171404775071751,-0.159225416741839,-1.08989505351149,-0.231656767354643,1.74391024388181,0.119113161101154,0.340567162844167,-1.93119122777438,0.131794479477656,0.709291026400104,-0.0759546426281902,-0.703380914781747,-0.252370380740838,-1.81561547146792,-0.197402128718488
1,-0.151612508603382,0.0085427516487977,0.283881571187467,0.421538773021228,-0.282855753332161,0.499835019476592,-0.507786438287384,-0.459256368471414,0.795418358438365,-0.569929716358808,-2.19232406271808,0.318917355707224,-0.75884005568223,-0.57561475490442,-0.448339262170515,-0.93426421177473,0.998956737654298,0.128171564239161,0.520297504934472,0.226020771122677,0.0967131657572402,1.34703626252687,1.59896260647204,0.588495206293163,-0.285887884556266,0.202518732838199,-2.86007875440364,0.46858369535703,-0.131209768454105,-0.156041240681519,0.612494831166715,0.0262487819971635,0.155130572659462,0.0838579010848602,0.558497692911161,0.0782687116379325,-0.0297974085049248,-0.136916627677434,0.0495415188024194,-0.416520749960323,-0.0274260207811843,-0.3522848622931,-0.29720141526192,-1.44417790562106,-0.312274704210033,-1.12917058223411,0.294218973380509,0.796527631580007,-0.245428886387445,0.141997499482201,-1.08006718298477,-1.24823752229895,1.05726152006321,-0.105816362895004,1.66904593024788,1.04226302672583,-0.370763708289241,-1.88271156257051,-0.844248622968397,0.450863185604885,1.32813625373215,-0.488029043841998,1.04564939320895,0.549185654299362,-0.230692253222663,0.00567232568775777,0.180351144934541,0.349757766507961,-0.763504856457562,-0.106632009495877,-0.0700161622147213,1.31846200747386,0.08290464976476,-0.749120505451272,0.437926252930228,-0.70580975438522,1.01305133234075,1.71220290699309,-0.654533726649148,1.03060901189313,0.7884836242689,-1.02246902063454,-0.191326671668735,0.376826953659282,-0.959704810569338,-0.523208630484076,-1.5595933898826,-0.295844217679216,-1.3337107169251,0.752308538925164,-0.0969898078686513,-0.117323956230285,-0.802388527444076,-1.3719768935205,-1.08479911919448,-0.455730870671341,0.242356029206295,0.111890209796949,-2.38794422922308,0.938040756209758
1,0.0916117637479828,0.950625652077202,-0.550864488495023,1.4889102889186,-0.00281474990107763,1.70048271631491,1.27727864805043,0.44984877751589,1.18244578389344,-0.035361521101497,-0.37604271967354,1.47594511084415,2.67949365460997,0.965194821256565,-1.49881039509011,0.391549552649142,0.223947318217124,0.688857208046372,0.946935543689559,1.14705214854166,-0.525234192951551,0.169938808575895,-0.452216253949636,1.82138732033627,-0.755546405169338,-0.0149980915876532,0.532663091121615,2.14104641041449,0.54935293727349,0.358376848601669,0.128776539305869,-0.455486736590426,-0.31002386159756,-0.485619188750903,-1.73576139497289,-1.08109361134767,0.969309549261074,1.36990677323522,0.481569719392821,-1.04547230257486,-0.573058884340541,-0.765753465384899,0.995322769548833,-1.03825263596064,-1.57938043270254,0.372229770365536,-1.73138221101026,1.61494686546344,0.021018502115036,0.229357399781814,-0.354311414978731,-1.66998529790367,0.677349984806212,1.53465656740248,-1.73865022775523,-0.571621359443764,1.5963509289041,-0.236684086620621,-0.512787159982482,0.762510629279065,0.704669647981086,0.847770929425317,0.773977989585127,0.357182786149717,0.806922288062129,-1.33290210240826,1.25386071583669,1.29919597682053,1.3804960804944,-0.269730278010952,-1.42966566135813,0.728259524169422,0.914200861495721,-1.46944669909315,-0.752181066918031,0.975208708961732,-0.103482515485749,1.08932761562624,0.211523128624637,-2.10383899341909,0.658401142376429,0.780021294666401,-0.895298096935258,1.29120497605399,1.63406466410611,1.64620982023075,-1.27827431495598,0.728806177420215,-0.919176878755037,0.0919904920137724,-0.950899279990003,0.041961721733289,-0.998942103024278,-0.963503873751225,0.209709603626427,0.614919463412448,1.16825174586052,0.319720636678318,-0.230938905879402,1.03495969557614
1,0.444116788551952,-1.50047818069117,-0.781129408063109,0.615361553456695,-0.388154968235605,0.0243614834491092,0.153877326324789,-0.781994970124131,-0.175736320376017,0.0671129422915198,0.354889494740809,1.19693035016572,-1.61559221346497,-0.952594108897437,-0.214900104148422,-0.340794116460694,0.538280163269062,1.44719740686173,-1.55361024638693,1.03045110310796,-1.07185623052383,-0.350956671379432,0.302405459487825,0.352589823214304,-0.524207306989936,0.706773726535004,-0.323690394874756,0.133251555353381,-0.448352113962318,-0.82762566482945,-0.321065565654823,1.63193513757579,-1.28532174603611,-1.52034105721362,0.0395280523418752,1.68806700666135,-0.924718614327258,-0.259735789577347,-0.745160965545704,0.511613348046679,0.309599625634657,-1.32520103134033,0.30008613345753,0.337350200875903,-0.0576912796625128,-0.845256735163546,-1.38184146604135,-0.920289157039174,-0.894113180271418,-0.315052642592714,0.476840382628078,-0.9174534027169,-2.04853593380366,-1.75664302593318,-0.629096560009521,-1.00625036790323,0.237247109867725,-0.550116402030487,0.790837667548014,-1.74058816308123,-1.11475659694566,-0.755167612815609,1.20648390020795,0.902925957276304,-1.0563731656999,-1.02467393047031,0.757954472375969,1.11617082112841,0.123266693362034,-1.25119078928925,-0.524750490038395,-0.778051995103406,0.478197139033666,-0.810796806479737,-0.375219460622933,-0.414081627125485,-0.366148214320242,0.478469694761996,1.54274110772894,-1.69666370552914,-1.05797455497917,0.280194985681599,0.0984906429566636,0.40512915949804,-0.0573058970447459,-0.419237791916511,-0.192999527049405,-1.14573167669609,2.17342585688377,2.10162654775149,1.97133623458243,0.439897061127314,-0.342449113147248,-1.17680489437914,0.9657127892456,1.18808857824772,-0.341581858075918,-0.304283770144293,-1.18230607372207,1.17336883323855
1,1.4867825718665,1.11564371608521,-0.408785550503433,0.256090055094619,1.28223053014955,-0.227234964742055,0.546570397542842,0.530748010736955,0.372005613879047,-1.59382000676787,0.840329587387321,2.32144131254153,0.407818565011049,-1.06039645980561,-0.401468006559263,1.41404817604907,0.608479321999022,0.373689536615719,0.0943257023872773,0.149363363301194,0.991314151927303,-0.998545825124867,-0.660401080214378,-1.41706039839148,2.02032430517375,-1.66759717626681,0.855123911986529,-0.241028626495966,-0.62078500996147,-0.543149831286763,-1.42911879214106,-2.05298850007796,0.387110124612004,0.102095133865043,1.85861807981136,2.25574897591568,0.364379077366073,0.971133391221634,1.11069133183798,-0.0767069560972646,-1.59099765012854,-0.123542975317777,-0.327694589488531,1.84720176177805,0.186389543300185,-1.79353380660515,-1.84927351257511,0.404685834045388,-1.88432711769743,0.640767797688903,2.55189123836207,0.936548443328616,-0.339064172384699,-1.08084261755823,-1.35254639820249,-0.23711034478408,1.09114619603172,0.00862467752817107,-0.577240203414732,0.290391283638971,0.212113063634747,-0.192697265688824,1.62239146987886,2.5261530963561,0.396498620611678,-0.0622694987876676,-0.0505607051072473,0.474192424366747,-1.19127023911002,0.406590500894882,0.704616111715711,1.8714733796567,-0.366823179726499,-0.387389926166509,-0.110337427957641,-0.545978086047016,-0.931782180645545,0.83546048590141,-2.05150225485558,0.71821280504258,-1.11717376518432,0.46435744476521,0.124073295455695,0.329482252846776,0.634721300063378,-0.215268069507545,-0.048668910501024,-0.641350289424073,1.06024330467965,0.221497660708661,0.776368041128986,-0.540743954264385,-0.0848139080202508,0.547524996088267,-0.674632431963961,-1.15094576826607,-0.589972132013956,1.08606713559212,-0.247693156826244,1.68711459778242
1,-0.284336162561428,1.57889197484257,-0.0295345783264745,-1.24572507030677,1.54830892867315,-0.686564772888916,1.09531931943756,0.0248617454839939,-2.33973070073502,-0.208767423733635,-0.635034094976442,1.34188248469728,-0.298112723913426,0.620264094629421,-2.03519942488779,0.586915956778613,0.80379932402234,-1.18547184555481,-0.843304117387775,-0.157887996894785,-1.56048132307425,2.37553088318947,0.0945905388224606,0.107747800611707,-0.152227981720453,1.8392975931159,2.07918841904564,0.700879226354718,-0.154763569876878,0.318778342589988,-0.694328671821028,-0.865415772983134,-0.728102497417797,0.374090210178024,0.364330989620958,-0.305012955271634,0.102954873516494,1.44412099927986,1.12006443534172,0.628563841787338,2.42090720208769,-1.02787540026208,1.00061477017237,0.300206163290364,0.451707764607991,-0.466202186217577,0.354217840862537,-1.86282203191477,0.618262062680932,0.485212333632516,0.944141708670432,1.34571220198209,1.16035846202482,-0.428556826671666,-1.95475503706042,0.779362354801908,-0.654701012248714,-0.37722782596948,-0.613171890903627,-0.639028479519695,-0.239321337490984,-0.157627105968512,-0.71236580072435,-1.36243907510728,-0.149230238465074,-1.02227686160194,2.5290944126611,0.105575700831128,-0.19624331595687,1.28419328344743,-1.08222597667206,0.673294506477775,-0.804413856135533,-1.40369413211722,1.91932740114482,1.88927806840005,-1.50484603599922,-1.18890417000218,-1.58888227871596,-2.5618560643234,1.4218693253408,0.31722901347998,0.82379840165703,-1.13064977742799,-0.278875258741556,-0.768581782445629,0.664570694525026,-2.04709488621794,0.966673116052475,1.57005565197227,-0.575742067665021,-1.20949562014392,1.07426123903262,0.302833076074419,0.23228871122122,0.376165600336225,-1.8288521633259,-0.329225838957453,0.390627967292936,0.19644033639816
