"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
1.070661254442,-4.1092721080898,-2.05303261493201,-2.47995783148769,-1.7289059178753,-1.33179278202671,-0.146414898225729,-0.870746230584577,-0.981301233856065,-5.46196952645404,5.13808186894585,0.728869555575352,-3.22660438925728,1.52489602551473,4.0700802308907,2.66366633183511,3.06269785147722,-2.9326312434974,5.05450748399238,1.25985567858484,3.49464578860014,2.53745984589573,5.11788013703489,0.344874379080006,4.01481847185853,-2.62398270233097,-1.38401953023339,0.247212977306018,1.38850609762471,2.2044724773601,-4.11851591873913,1.94453223704378,-6.6405227286859,1.13754278203756,0.41370576059499,-1.08890409241872,1.7104814164212,-4.28488022221361,-4.35936288054129,0.58105025715333
-1.47211567898587,-1.49812094013711,-0.045112765186881,2.38392334260642,0.736734700004214,-0.35915062713831,0.933082651378346,5.56686814323242,0.359470184726903,0.592956041593055,-0.809889674318557,1.73504274061279,-1.34077784517602,0.594999514046818,-0.191584541385344,-3.90776816895384,-3.91744537042845,2.51204527675094,-4.68653376914933,-1.49983894131931,-1.08645162290173,-4.16331434001946,-3.42656163666968,-0.903715484093467,-1.6856923029326,0.89204337274397,3.47277835949461,-0.947822412917883,-0.524620657712215,-1.44673258793972,4.29327254379521,0.943169918283937,2.95514070796881,0.941695708291307,4.62341510693349,0.453042802182439,-2.2702678236235,3.30981878311971,-0.0986481664747202,-0.905560648625656
-0.309353591095026,1.40585122614897,0.904474381050274,-1.8479446654211,2.36068052861242,-0.800082755723019,-0.861861889453608,0.185528926335942,-0.0567458249010965,0.0862662264288512,4.27331301621175,1.3469796683972,0.553708134411553,-1.48476898845549,-1.35504315007862,2.01396936172112,4.31917494872085,-1.56621242618339,1.16890734182304,-1.86871505871628,3.35732860247329,0.014045990613619,3.06719928917405,3.95148967727816,3.34387923099715,-1.62637600446974,-6.11049502881101,-2.83208844914214,-2.59612408901955,0.661535535932898,-4.12893260793141,1.92052890909021,-3.0747098676265,1.56993005949705,-5.29545755131328,2.23797729185854,1.68418491924636,-2.2899348805103,-2.32997307616401,-0.156965937093831
-1.15477357594514,-3.82421487801161,-0.709382398473896,0.884041950198006,-5.33260919713473,0.0345795585579542,2.34031589465466,-4.10946763662814,1.58311973990611,-0.469994478369958,-1.00396254388968,1.13365002494547,0.695466148418854,4.63851704213929,2.45360460869011,2.82359351467754,-2.66124595885363,2.15598476156856,3.52011285273911,0.26753406286042,-0.33906374617277,-1.06284998718831,-0.315610135486542,0.030240726672633,-1.24904717220291,0.217706665541715,-2.07101901977164,2.77024937536591,4.15804731114346,1.77743352759891,-0.823210095140411,-1.69295663913331,-2.67960593508826,-3.30828717804406,2.14616415001614,-1.36347648986664,-1.15063174956418,1.6023726341003,0.188147831544919,-0.0213787779364117
3.26722114125055,0.895604421128527,-0.162513775023953,1.1780714692774,1.74421549417992,0.451229205471307,0.521390919551311,1.50934592562502,-1.42355893026837,2.21986265770733,-4.62416377616187,-2.59300377707929,0.648363390185269,-2.11094035458212,-3.25990967891009,-2.9574944474726,-2.0604189740773,1.24789840004179,-2.63757898703799,0.954674211993201,-2.91892844053057,2.27830107843364,-1.27440401586153,-3.06582325276091,-2.67012294250597,2.26925820361737,6.37394390510168,0.507634034260699,-0.632172272432451,-1.95648116473837,3.2645418084143,-0.670410594863379,3.62539020058847,0.169994208806578,1.70522329015562,-1.95611448031641,0.114456841552901,0.318612899311915,2.7009504644269,-0.915394260689923
-3.27453225284964,-0.578994975683286,-1.14275049155423,0.794328874085764,-1.68068402198833,-0.35704995409774,-0.283500860219644,-0.428731371560215,2.65224491682546,-0.0502746773522888,2.00694401522104,2.1871486367024,0.891734984028392,2.03903007865599,4.96788191700422,0.925088841038682,-1.53935261967347,1.55416356150912,-0.701635226312471,-1.24803709509817,1.56324453926848,-2.56980720262334,-1.0751876811827,-0.315870716634746,0.427666031760849,0.466667155488817,-2.99326184540803,-1.61012794723983,-2.15333654647023,0.870425879985433,1.48840878745268,1.39670570693856,0.707510377595188,-1.42244957657256,-0.442099990519347,1.26387346478519,-2.43020180144368,0.991903840839262,0.301050205527382,-1.18370199834331
-2.35898257781695,2.42962291545598,-1.77470778721064,-1.27368813454929,-3.34877606093318,2.04650162081476,-2.73361617026878,-0.233190687419057,-0.203590246935167,-2.61873603194963,5.27202535240068,2.32321697335583,-0.507574002502279,1.82999614173096,5.45688092729011,-1.57595867173667,-3.47561132606473,-0.927394843704509,0.665187981466473,5.24260312269127,0.435890882879462,-1.11269815825575,1.95312162536943,-1.81667938820176,1.02505448188397,-2.60471940991342,-0.124243522458235,1.19541020415307,0.0935255005650458,3.32354450705263,0.0899402796705812,0.613732944202251,0.231153479753891,0.830698700821953,0.225066136602388,-0.473937681832221,-3.17335543728803,-1.46242356171982,-1.2686235890077,-2.20365325835879
-2.81754746497245,3.32330094931954,-0.19793442114843,0.468260029833633,-1.16922640390744,0.47757744322458,-1.71167375639322,-0.490583057077486,1.92367144474926,-0.82356992852746,1.17539105294212,0.853493954827406,0.380187413709896,-0.0407337027242297,3.51162079494284,0.826275013062351,-2.02045929748078,0.608242920322451,-0.368442857252622,0.601913756437616,1.37033982527378,-1.28892850872916,-0.160516929273706,-2.07160541410217,0.227715471745106,-0.736314717758575,-1.01645904846418,-2.87010013319267,-3.30426574912085,-0.737894977221268,3.05012647563785,1.6543600692368,3.24737564136738,-0.484514485966662,-2.1293736498051,0.721046838660213,-2.75490223068336,1.76744855740803,2.24756490289853,-1.23057300406795
0.0660377930829346,-0.748622340469999,-0.512047672121532,-1.35318150230048,-0.459298370650006,0.210291863522711,1.66491279279341,-0.955086734327418,0.689140890731676,2.82984336869633,3.06403788379033,-0.086528531715589,-0.586623000106903,-0.253613254018467,0.394269252496622,1.56485196916865,1.32700849027551,1.01613476233109,1.80512848213037,-2.22176009693854,1.93441175036214,-1.31754979403466,1.04682741979562,1.39011212071987,3.15983670493165,-1.17457755662327,-6.67398182379772,1.15949829694345,-1.00862394037345,2.09212770281849,-3.37723653252771,-0.440264918133831,-3.13194984998513,1.80076903824624,-2.82459330284462,1.52205188647944,1.4869026691424,-0.355966682714088,-2.72764054926058,-0.0882705563248558
1.39361263737703,-3.3955952924627,-0.62786853212678,-1.10981516054037,-1.72359515771547,-1.00670318144505,1.97854217416737,-0.487849343851539,-0.377206613532868,-2.22380705377826,-0.653462117805894,-2.236976173105,-2.01832100232394,1.49833833204224,-0.0146207711885578,0.650152620601347,0.984618698627525,-0.988805807319031,2.96418886809219,-0.525667677607404,0.567006985126604,0.58518705157919,1.03034181635477,0.725160664603855,0.653731307695251,-1.57383922871991,2.2366151156992,2.65373589548876,3.69821778150336,0.0965947529870836,-2.33091512094291,0.228644146800146,-3.8976312921166,0.12506136829088,4.24148059151299,0.162715012529737,1.21353749960254,-0.190341718157517,-2.31578875057064,0.0202026021299437
