"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
-6.26998838752485,-23.5626207268976,5.8366346945554,11.5647831156059,-12.4819605142567,-12.2541706162999,15.952538631706,-17.0683028790332,-4.13696745444514,-5.82185409332971,3.13569254232426,11.4742903854052,13.9699530020374,4.57764842239341,22.1181593467764,-10.6586833138805,-16.8265803594568,-14.1576198332296,20.0094939085364,-3.64127481793954,-7.12728011951678,-2.56168264262395,16.3948020680279,9.64442680547005,-2.86762151551328,-1.59205973198784,-18.7654682187929,5.06797839401649,17.7869074758546,-12.6665492521571,14.4106817930731,11.8627084959432,-21.1183001234425,0.292121591300055,-13.2312862244247,18.4136835201648,6.51782772968014,14.655021037687,0.797879802291628,7.32852207643064,-8.98560078298143,2.34871044381355,4.37729555037282,2.32343746445208,-16.7407156306199,8.66036532134058,-0.0669973944452011,-2.61743835812913,14.4325491469171,-14.7634677516783,-3.4251630196023,-1.48892797421612,5.08155208426661,-7.10985367435576,14.4842920686242,7.50522400515722,9.55011207632348,12.3063616116814,7.08245334999966,-11.8057218489381,-18.8761114470993,2.07713514286639,-6.3290966334419,-26.041868906216,-20.8793193800006,8.64681615000399,13.0756285685466,-9.52643492918017,-28.9027418138169,-1.46443838648259,1.06714288473967,10.6941117813033,-5.23525182183752,7.61356023013797,14.2328230152037,1.63938604634724,-8.25689416509389,-15.8803407551086,15.61357302937,14.485710882313,-12.9300503902701,0.14698670426685,-2.90690026863879,9.39848345403718,9.72968156584783,12.429794355227,18.1554204209943,8.85283800970219,-9.79216921388822,15.1950805259823,-1.84273561434913,5.12076862970637,-0.829612848336581,0.297792648711051,-20.3235278285598,-15.8089789483811,-10.4543767246488,5.98661653800965,8.44937523235458,-12.7778264428311
-6.1496847067494,-23.2344585911857,5.96900544229763,11.8561630801365,-12.4613428338793,-12.6496545095162,15.9112625868158,-17.0530749631749,-4.18370444211247,-6.19680872487117,3.31207882068295,11.2053800494817,13.730398936603,4.54881453466309,22.2965953034425,-10.8143874542109,-17.0340766338506,-14.3936142210416,19.8476384970092,-3.47467917010642,-6.87778707031665,-2.57703661228024,16.1642921504745,9.87537738513967,-2.66289025611812,-1.54740642536755,-18.8817170650067,4.85900270787895,17.5621127517608,-12.511490576061,14.5341591967019,12.1658917315568,-20.9481226643353,0.672371688221459,-13.0730099609011,18.747185542154,6.81191127135561,14.7979167293001,0.961886597989121,7.05997849069039,-8.95453156467295,2.19260224695015,4.6459201846185,2.04853014817491,-16.9601013380223,8.599619258029,0.0478476560492266,-2.72089393756839,14.3706985480542,-14.2999244331776,-3.61775553521576,-1.35313764970078,5.30799009461339,-6.92621060599452,14.6314541555936,7.68729444863957,9.12612327329498,12.2623504814191,6.99439250734843,-11.6499930592893,-18.8110374757124,2.0708382603496,-6.38069165293505,-25.8899831245212,-20.6487301062544,8.50649181676796,12.7685835223033,-9.5583945273482,-28.6830574056807,-1.33581013969912,1.16648148977108,10.626689687812,-5.47041498859749,7.74954756112376,14.3851614879682,1.42142406694621,-8.15463610047869,-16.0461166350862,15.2694769350223,14.4591419571868,-13.1392708084254,0.381216687706629,-3.27866397534274,9.45666853121935,9.61017494580137,11.9155164147773,18.2137452817848,9.14459635716296,-9.72744681456985,14.9723224639591,-2.01553831967571,5.16848772236705,-0.966392850401932,0.292047324059608,-20.0903569128297,-15.7204014756116,-10.9286300150478,6.01804325207663,8.69156326133673,-13.0393971916984
-6.55570661146875,-23.468354362037,6.0590538401305,11.4649695008399,-12.6242594366886,-12.5889871852365,15.9274808595576,-17.3088897651339,-4.44413908904202,-5.76745884385906,3.19736395039793,11.1990031462136,14.0361321385367,4.74837197482798,22.2290918031944,-10.417163702675,-16.9741311825049,-14.342521384466,19.7125538390347,-3.57131434997943,-7.10756745130525,-2.55480103414188,16.2242475106356,9.91023122966554,-2.76748883566438,-1.91368247427767,-18.8034125413745,4.86261942559995,17.6521451638653,-12.8278925266726,14.3512370434664,12.2544603013753,-21.0349478942486,0.43557531645011,-13.1590482173557,18.6597518922758,6.79823565075912,14.8860862708535,0.8103933235877,7.38440521991169,-9.00820146484246,2.24123440080919,4.85505939380418,2.3743525064369,-16.8113972562609,8.90359438922461,-0.485867740268771,-3.02881295239559,14.375967181446,-14.5370223205182,-3.40715988078432,-1.38768062451049,5.52242725868992,-7.23970953242273,14.5503543574491,7.66002829506262,9.71624153992855,12.4451080911401,7.05542078359745,-11.7273515547715,-18.7507982360145,2.20473923574379,-6.22863815805484,-25.7662829168685,-21.0611686102481,8.39539898111633,12.7849034564065,-9.21262421322606,-28.987315537882,-1.51805435162869,1.34505904227831,11.3703104043055,-5.77346104239887,7.75728368339298,13.9364947262228,1.21512989435946,-8.25553610527363,-15.6875449073493,15.470092078545,14.8400914096168,-12.9271477350796,0.0472248156554872,-3.19203441493916,9.52918463071571,9.71118538846001,12.0899394371031,18.1566934325861,8.94848266733433,-9.85095489356707,15.2344800055273,-1.88113540574425,4.97904073488951,-0.950636340550398,0.119988814008536,-20.4894947651603,-15.2628003881994,-10.7392464216874,6.21877359781196,8.70175244996516,-13.1596018260336
-6.13738184788876,-23.5283768946822,5.84353027052332,11.7358544869308,-12.6086872151678,-12.7154304298261,16.5143441279003,-17.3060146422154,-4.40779413225076,-5.88914012220619,2.76426808190605,10.8520685707079,13.7755732571274,4.46563100699725,22.0775945528552,-10.8762343044652,-16.7400963840916,-14.4781298422052,20.0774317351236,-3.76114595338824,-6.77464588368169,-2.59084137149504,16.4062379028064,9.81300170190586,-2.74152159576098,-1.46853642123097,-19.2142538432561,5.15868400368086,17.4385936285774,-12.6989894375103,14.4099170511844,12.3541136448861,-21.1481423179736,0.377008425528211,-13.3387688882741,18.5913163671154,6.48464022924583,14.8278895974734,0.954573636654539,7.48925476340645,-8.89275491870526,2.09857940380131,4.65755403454761,2.27233167118453,-16.7653832044224,8.61176508717473,-0.0363423039825306,-2.59020461003346,14.328239229293,-14.6764376366329,-3.22216724824979,-1.69627689629417,5.59647786436912,-7.05630616464733,14.3770682166363,7.96935656367586,9.1888922589038,12.2665156808251,7.19090136511763,-11.7048234317001,-18.8821405134782,2.39705829957945,-6.17088805039273,-25.8924033842379,-20.8880049334224,8.59524024132895,13.0452018309507,-9.06338348099168,-29.0742408217045,-1.51461092197746,1.43050822858071,10.7812109342275,-5.31686121871037,7.61535661359577,14.1800256866574,1.08953536269433,-8.23413503421942,-15.7777330433074,15.6493641166634,14.9346796484523,-13.1011876910445,0.191543063907741,-2.7042648677491,9.67296352091132,10.0307011533939,12.0901697942026,18.1860944825228,8.93995537016267,-9.93180079768808,14.8965624147137,-2.11678847716004,5.05563953995154,-0.989863012481861,0.167070053630258,-20.4563781474301,-15.4973610712692,-10.6985728856319,6.07631621614851,8.6570786200744,-13.2760373152803
-6.32146819835899,-23.5606382469691,5.99009393005272,11.2810657704873,-12.4177001455209,-12.3420704121774,15.6731759758469,-17.1111238941437,-4.36840428334601,-6.00716438069857,3.07815741371431,11.0410806202054,14.2183854197178,4.46169699169238,22.2615642749097,-10.5071218684704,-16.8201307903149,-14.2100630706248,19.5793805940319,-4.15555474440032,-7.0020458101806,-2.74858629614219,16.5854048601253,10.0644647341686,-2.9760604540905,-1.59833406928139,-19.0177947874975,4.86711908701502,17.7900127338413,-12.7519174176995,14.7437505964484,12.2777965132286,-20.9289172578723,0.498197666507111,-13.152021041315,18.6442002286139,6.45573395087667,14.9772935592924,0.639253275796842,7.21412408177914,-9.10518488213227,2.45377211752944,4.70766221436816,2.12286310172831,-16.8343671254579,8.5661092658302,-0.340326464063067,-2.53334147608038,14.4470773236573,-14.4107615452572,-3.43400564527763,-1.30235709036684,5.7215457944562,-6.89685193855977,14.5449386898962,7.64615035334514,9.34778314769965,12.389668813941,6.99815089079587,-11.8248449493606,-18.8648094546941,2.06578330472641,-6.29439322893814,-25.8108725939847,-20.7892330220889,8.20569549778298,13.005643370569,-9.43283338537676,-29.1141065104007,-1.35454533079099,1.29201274016274,10.8354404351814,-5.64866595467519,7.36317235363678,14.6203449554229,1.73620865977492,-8.37858246767033,-15.9801453911662,15.6616128766315,14.8713202571081,-12.9820782129197,0.28799161123869,-3.02721541099996,9.94469381987686,9.49036678032671,12.3668027613358,18.239878390183,8.95931473113047,-9.75730426124249,15.1330110831806,-2.18738094676378,4.96155169154668,-0.915832815442989,0.121172078934025,-20.3349092464487,-15.2835286773497,-10.7638472602026,5.83409307132189,8.73614964987574,-13.4204916547307
-6.23408625128191,-23.4686883149084,6.03114477743583,11.6104702681771,-12.6341930099488,-12.5617710246422,15.9949237379088,-17.2604528466383,-4.4951386575014,-5.95386209557375,2.80287728167635,11.0794064893827,13.5188447393701,4.29656812019933,22.1117081586824,-10.5450001533404,-17.0713465482294,-14.5014379102901,19.7733313031441,-4.02116856885673,-6.67720023634522,-2.60858087554618,16.1901363605673,9.83685000123236,-2.84578163056667,-1.67653114886939,-19.1630819417614,5.14176439638243,17.7409575583594,-12.7875595501593,14.9272654192532,12.4950984716076,-21.3018073155671,0.314966539067533,-13.3671608012392,18.4099637931702,6.48427490751746,14.9491192887712,1.21298495081821,7.34911085836396,-9.23080854892035,2.18458278148837,4.58382045519532,2.1638718800552,-17.0199769865008,8.46439573071585,-0.261605388151835,-2.60780584708671,14.5490273687586,-14.5419386342634,-3.02251732529743,-1.42362214196491,5.48545168455219,-7.00825985692603,14.3495160116889,7.64347219533763,9.76482164183818,12.358125147477,7.18427496270804,-11.9131801532224,-18.4000022379367,2.23154453157918,-6.1355411762952,-25.7757865687477,-20.9139575691786,8.34969903320132,12.7428839302135,-9.41625390321158,-28.9548715870147,-1.68740482907133,1.4553568121191,10.8913837491516,-5.82943113790477,7.78285885320536,14.3107934570671,1.31478880376126,-8.02069310281789,-15.9966936041367,15.6714351610948,14.5786154122297,-13.0843579292722,0.453117276465341,-2.77725957859174,9.70780565135232,9.67100079648291,12.3847613740433,18.0582552846761,9.16625325997183,-9.84396960248921,15.1604505458056,-1.84625773087952,4.83359893181037,-0.81531624193605,0.190005873298008,-20.4280372888749,-15.1853523501955,-10.3818542799773,6.21826488633944,8.55333949135387,-13.0317359139938
-6.0685873072523,-23.2961389426059,5.80252445462736,11.4061084102677,-12.4872456817472,-12.6937181034025,16.1345764403859,-17.373951072528,-4.41677966713973,-5.9828020789846,3.01457351648778,11.3082628549743,13.8258166208891,4.88068513992836,22.2602036866031,-10.5803610869466,-16.5350654084279,-14.6839417519913,19.7739591442953,-3.77701163165137,-6.72644332836299,-2.64187751960724,16.2956618796383,9.35793365606988,-3.05325094858805,-1.77260952187722,-18.9110242011096,4.74755568971737,17.7051471470806,-12.5256750903618,14.5877982496773,12.2454790082658,-20.6807696661867,0.25725564414209,-13.0652292208874,18.462502008564,6.73747398003168,14.9057013499889,0.971108514854086,7.35065169891585,-8.8593496126949,2.03384899620193,4.70423606652604,2.13544394183989,-16.7240043791417,8.79428664639501,-0.286166648327872,-2.74280797729742,14.3408442811909,-14.5662789953296,-3.21160473343708,-1.48201856309827,5.35624109831254,-7.08195472320931,14.0878199995489,7.85807199224963,9.32762664385957,12.5893538270094,7.10062814917369,-11.9337753145661,-18.9025166763269,2.05916615495008,-6.0477584009977,-26.0033206519092,-20.6319631614393,8.58148321587104,12.9006355024645,-9.34603083332881,-29.2031631413631,-1.18081231382877,1.47081807155159,10.8433159416802,-5.68149778209821,7.56951620364707,14.1808522439669,1.78460794111515,-8.08131020584982,-15.8279893582365,15.6443254802512,14.6992273046893,-13.0990279661124,0.313671990352529,-3.29368851667166,9.60563962300242,9.63851740294313,11.8679289082109,18.030782347963,9.05862571286677,-9.96035921131698,15.0185375534046,-1.88658707194106,4.94433525135454,-0.68272172325332,0.303690981635704,-20.58806203422,-15.3104224637453,-10.6368980605741,6.21044424938433,8.66196613465893,-13.2228962037023
-6.24808930663318,-23.211250987991,6.21464175355873,11.591682833187,-12.4403116657404,-12.6187572531541,16.0935203145484,-17.4822683661295,-4.12030528161407,-6.24224175430066,3.22860249580953,11.0782565801698,13.7925113959807,4.63313987319189,22.0790771648546,-11.0553473951232,-16.7555113407013,-14.8219354802961,19.7835621809932,-3.56533896038668,-6.61154534134345,-2.44314906048284,16.0611798511962,9.91369463976972,-2.86808075392787,-1.66287889488658,-18.8110598355867,4.981785808028,17.500970864626,-12.8870721811727,14.4700486468046,12.1699559203954,-21.2285216922722,0.377883407381941,-13.483678366518,18.6081251610546,6.80910301250015,14.9920729113079,0.568355616103295,7.37298743216635,-8.765601615972,2.00263863040285,4.55739011516747,2.36282702392765,-16.8345755426633,8.72408434293092,-0.334940566256632,-2.63757553562559,14.4841742148476,-14.5156883716277,-3.16705236365485,-1.61128830854766,5.51563607698391,-6.91901064710679,14.3645397180859,7.62502043500081,9.349291513597,12.4618657241128,7.38940032223726,-11.7431239090021,-18.8466069326017,2.17453001859826,-5.93940552148506,-25.7428686844094,-20.7618783835502,8.61163177329561,12.7086869727927,-9.35810195487822,-29.1130647136452,-1.21879676822439,1.29960828034538,10.8261121588133,-5.56397322130649,7.68320268418309,14.185956774572,1.39326193841689,-8.24276924845221,-16.0254709845499,15.5224583449265,14.9632020416687,-13.123354225547,0.140376928899644,-3.13204757307673,9.61164099042128,9.88781715279587,12.1827045364127,17.8381358788518,8.97094496018149,-9.73290273576349,15.5560182935209,-1.89333643085047,4.74233634943213,-0.856122829615896,0.136422299001032,-20.3609608923365,-15.3193258765237,-10.7342648465183,6.09717167330232,8.67773944469445,-13.3165328739961
-6.41976528801142,-23.3173708301826,5.82096086416195,11.6719237401433,-12.3795577989039,-12.4981711839821,16.1403555229793,-17.4507406418063,-4.39478912960866,-6.11904574267541,3.19586898033617,11.5277319033715,14.1348038253242,4.7140139491452,22.1169969681292,-10.6984114226495,-16.6999540293767,-14.455593873439,19.7372905705706,-3.7011690763291,-6.75166463920724,-2.32635440734393,16.1748131367936,9.71227817549588,-3.07595167151631,-1.75649125494339,-18.81903245239,4.80500498124223,17.7528096379117,-12.5853918358069,14.5244498694179,12.2345972292996,-21.207121315452,0.314126073543554,-13.3138308975715,18.7168876934012,6.93718273557336,14.8792804157181,0.793269603561655,7.38652696727114,-9.04496637391678,2.34095754565991,4.46911121526237,2.16390689199678,-16.9953731225236,8.53021344212032,-0.206130025026737,-2.76040722425568,14.3538241066484,-14.4209812996721,-3.06970552846357,-1.29449660083027,5.27660095029487,-7.34238335367484,14.427716956329,7.80336891146052,9.45771547521726,12.4287533458421,7.10458202926942,-11.8494597884929,-18.8799163119648,2.04103936142884,-6.0539688850105,-25.7719670057175,-21.0459588573979,8.62947287003419,12.8713189274703,-9.49223445915442,-29.1414403464704,-1.30789850617716,1.18035444432466,10.7204732653084,-5.54932508797589,7.52902146224666,14.2070400745512,1.52754930629672,-7.8848248214855,-15.6580506635636,15.4588383321917,14.7703496554409,-13.2114614526662,0.385015109831,-3.28921449611627,9.66544136914305,9.60926875742179,12.1377780810989,18.2190986894966,9.03130492443225,-9.82326810651117,14.829468834621,-1.8321284941811,4.96313447568766,-0.889496732444238,0.0654436001583335,-20.253976922061,-15.2658422488983,-10.2595061619946,5.69703667669508,8.47952104990539,-13.1011026134338
-6.24115387575273,-23.1107630760508,6.20464531118931,11.6285722849467,-12.3635237978419,-12.5353198474453,16.2261183765663,-17.1493088494682,-4.62397337141827,-5.78899258163991,3.13415649965447,10.9900897337441,13.7409652089305,4.72869640895978,22.0016723786563,-10.7248832496288,-16.6406863626399,-14.3892737621756,19.8064239510875,-4.08441256602721,-6.95481042036596,-2.64309138620845,16.2963560688879,9.69512178217341,-2.76528125417148,-1.51898116270447,-18.6412559146015,5.11313910539498,17.7628757162413,-12.9184070414747,14.6132911000466,12.2481989838442,-20.9298170501924,0.411742904072047,-13.3305711651496,18.739915907652,6.77353863625056,14.7627294648785,0.92145532159345,7.2921501391674,-8.93031332572493,2.22016102911772,4.56125222267816,2.32836805202179,-16.9173478778806,8.58789563741964,-0.311565121864216,-2.66028893943957,14.5915408588474,-14.7458090572789,-2.92095302804441,-1.38243243760138,5.64429239235667,-7.01789018914954,14.4113902825458,7.88193446029023,9.25800320153649,12.3641896022405,7.40635093983527,-11.8730699863163,-18.6575728758828,2.11602605733419,-6.34726812543026,-25.7866653765694,-21.0034580049319,8.22018908912953,12.8089315849673,-9.36260277631842,-29.0461343102971,-1.62783858068133,1.30554014960602,10.8431432004059,-5.69585472533882,7.64056405004018,14.2584547060739,1.41382619514201,-8.22320109573186,-15.975467324179,15.3001852150199,14.8874472813012,-13.1954904888529,0.126631173001483,-3.03735335522733,9.6369457690055,9.21920125605605,12.0633713066272,18.1501029709556,9.01087567545153,-9.62772636203939,15.0164288989503,-1.95744419104161,5.1495513073066,-1.00933083956517,0.0383731329944815,-20.2470052749751,-15.3725905850678,-10.5724058636248,5.91284950531937,8.84494354551298,-13.4512291790161
